Entry_ID	Form_ID	Word	Gloss	Flags	Headword	Head_Strategy	Source	Tags
d236	f_gzegtbo6dl5v4	alamaṭincu	to grieve, sorrow	uncontracted-comparison-candidate	*al-	krishnamurti-pfeiffer	dedr	
d236	f_fcqu3j7ecntqa	alasaṭa	weariness, fatigue, exhaustion	uncontracted-comparison-candidate	*al-	krishnamurti-pfeiffer	dedr	
d236	f_gvamc4gzsf3zy	alipiri	lean, thin, weak	uncontracted-comparison-candidate	*al-	krishnamurti-pfeiffer	dedr	
d236	f_pkzhidszmyoc2	lampaṭa	trouble, (B also) pain, weariness	initial-apical-or-cluster	*al-	krishnamurti-pfeiffer	dedr	
d236	f_i3sn2s6otvqky	lampaṭũḍu	one who is attached to or fond of, a libertine (&lt; Skt.)	initial-apical-or-cluster	*al-	krishnamurti-pfeiffer	dedr	
d240	f_sse3m4kxlu7c4	ala	a wave, surge, billow, ripple	uncontracted-comparison-candidate	**alVr-	krishnamurti-pfeiffer	dedr	
d242	f_zjlxdinbbc3te	alacandalu	a kind of pulse. <i> D. sinensis	uncontracted-comparison-candidate	alaśaṇṭa	dedr-reflex	dedr	
d242	f_6racbsa5jon6w	alasandelu	a kind of pulse. <i> D. sinensis	uncontracted-comparison-candidate	alaśaṇṭa	dedr-reflex	dedr	
d242	f_ffpjrrr7b4wwe	alasandiyalu	a kind of pulse. <i> D. sinensis	uncontracted-comparison-candidate	alaśaṇṭa	dedr-reflex	dedr	
d244	f_ndj7gjk2kfyao	alamu	id	uncontracted-comparison-candidate	alabu	dedr-reflex	dedr	
d245	f_3qwn6rwowgwae	alikiḍi	noise, sound, disturbance	uncontracted-comparison-candidate	allappaṉ	dedr-reflex	dedr	
d245	f_wmpykisj3m4qq	alabalamu	outcry, noise, uproar. DED(S) 211	uncontracted-comparison-candidate	allappaṉ	dedr-reflex	dedr	
d246	f_s373euxrqbmxc	alamu	to smear, (B) wash	uncontracted-comparison-candidate	alampu	dedr-reflex	dedr	
d246	f_2sa7xjo752koi	aluku	to smear the floor of a house or a mud wall, etc. with macerated cowdung	uncontracted-comparison-candidate	alampu	dedr-reflex	dedr	
d247	f_sbkthip6qkwii	alaru	to open as a flower, expand, shine, glitter, rejoice; a flower, blossom, (K. also) splendour, joy; splendid	uncontracted-comparison-candidate	alar	dedr-reflex	dedr	noun
d247	f_5niqcsf7gzfq2	alarcu	to blossom	uncontracted-comparison-candidate	alar	dedr-reflex	dedr;K-Telugu	
d248	f_dz2l2rsf3tuvi	alarāru	to shine, glitter; suit well, be proper, fit; rejoice, be pleased	uncontracted-comparison-candidate	alari	dedr-reflex	dedr	
d248	f_2oitw6ttasg5y	alarincu	to please, gratify	uncontracted-comparison-candidate	alari	dedr-reflex	dedr	
d249	f_jg6lbbbk6lzmi	ala-vaḍu	to be accustomed, be practised in; become a habit	uncontracted-comparison-candidate	alavāṭṭu	dedr-reflex	dedr	
d249	f_vmhccfwtxyya2	ala-varincu	to practise, learn; habituate, teach	uncontracted-comparison-candidate	alavāṭṭu	dedr-reflex	dedr	
d249	f_h7obdiyyaaaj4	ala-vaṟucu	to habituate, teach	uncontracted-comparison-candidate	alavāṭṭu	dedr-reflex	dedr	
d249	f_ajjvw4ccisbg4	ala-vāṭu	habit, custom, practice; habitual. DED 212	uncontracted-comparison-candidate	alavāṭṭu	dedr-reflex	dedr	
d276	f_7jaokaugejrou	aḍalu	to grieve, be sorry; grief, misery	uncontracted-comparison-candidate	**aẓVnkV-	krishnamurti-pfeiffer	dedr	noun
d276	f_dww534xzkj26s	aḍaru	grief; (B, K.) to burn, shine	uncontracted-comparison-candidate	**aẓVnkV-	krishnamurti-pfeiffer	dedr	
d277	f_oozpsd4qfi22o	aḍiy-āsa	vain hopes	uncontracted-comparison-candidate	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_xonjybl36sozy	aḍuva	old, damaged (as goods)	uncontracted-comparison-candidate	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_fcnfhvkrxks6u	aḍava	old, damaged (as goods)	uncontracted-comparison-candidate	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_ds2mybleaipgs	ḍakkā	damage, harm, injiry, loss	initial-apical-or-cluster	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_ds7sq7ekdyp7i	ḍappi	destruction, ruin	initial-apical-or-cluster	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_ivbm3kubj7mya	ṛ̆assi	infringing	initial-apical-or-cluster	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_aso7ha3awldec	aṛ̆isina	which destroys	uncontracted-comparison-candidate	*aẓ-i-	krishnamurti-pfeiffer	dedr	
d277	f_wd4nh5cchenke	aṛ̆ipuṭa	causing destruction	uncontracted-comparison-candidate	*aẓ-i-	krishnamurti-pfeiffer	dedr	noun
d291	f_agyxrtwnsdocc	alavi	power, ability, possibility, practicability	uncontracted-comparison-candidate	*àḷ-	merriam-pdr	dedr	
d291	f_jusqtybwjtw5k	alavu	power, ability, strength, exertion	uncontracted-comparison-candidate	*àḷ-	merriam-pdr	dedr	
d291	f_bmf4uxhm446og	lāvu	strength, power, ability, bigness, fatness, corpulence, robustness; big, large, stout, corpulent, robust	initial-apical-or-cluster	*àḷ-	merriam-pdr	dedr	adj
d295	f_id6ukobamzgt2	alavi	measure, extent	uncontracted-comparison-candidate	aḷa	dedr-reflex	dedr	
d295	f_z6qwxumua56to	lāvu	dimensions, magnitude	initial-apical-or-cluster	aḷa	dedr-reflex	dedr	
d296	f_fwrfyx5d3kvve	lāyu	to approach	initial-apical-or-cluster	*aḷ-a-	merriam-pdr	dedr;B-Telugu;K-Telugu	
d296	f_2mgbteusy362g	alamu	to seize, lay hold of, take; (K. also) mix with, be one with	uncontracted-comparison-candidate	*aḷ-a-	merriam-pdr	dedr	
d301	f_ngcio5lcxvtdu	lā̃cu	to long for, desire. DED 256	initial-apical-or-cluster	aḷi	dedr-reflex	dedr;B-Telugu	
d303	f_42bzpyvayvkdo	alaki	an earthen pot. DEDS 39	uncontracted-comparison-candidate	aḷige	dedr-reflex	dedr	
d304	f_wd5lbd6dy6orw	alugu	to be angry or displeased, take offence	uncontracted-comparison-candidate	aḷaku	dedr-reflex	dedr	
d304	f_kszpp2kyi42km	aluvu	to be angry or displeased, take offence	uncontracted-comparison-candidate	aḷaku	dedr-reflex	dedr	
d304	f_3iqklkzdp46wc	aluka	anger, displeasure. DEDS 40	uncontracted-comparison-candidate	aḷaku	dedr-reflex	dedr	
d304	f_aptj3sxgp6drk	alukuva	anger, displeasure. DEDS 40	uncontracted-comparison-candidate	aḷaku	dedr-reflex	dedr	
d305	f_cjuu32h5ztefq	aluku	to sprinkle, scatter (rice, etc., in a net to lure birds)	uncontracted-comparison-candidate	*aḷ-	merriam-pdr	dedr;K-Telugu	
d306	f_t4slhjrimif5k	aluku	to be afraid; fear, dread	uncontracted-comparison-candidate	*nari-(kkV)	merriam-pdr	dedr	noun
d306	f_y57wv5vyiprdo	aḷuku = aluku	coward. DED 259	uncontracted-comparison-candidate	*nari-(kkV)	merriam-pdr	dedr	noun
d306	f_feawxsgy75cua	aḷukari	coward. DED 259	uncontracted-comparison-candidate	*nari-(kkV)	merriam-pdr	dedr	
d307	f_kh3i5mgobe3im	alamu	to spread, extend, (K. also) overspread (of smoke over sky), prevail intensely (of passions)	uncontracted-comparison-candidate	aḷur	dedr-reflex	dedr	
d307	f_leszidqrkkwly	lā̃ncu	to spread	initial-apical-or-cluster	aḷur	dedr-reflex	dedr	
d308	f_ovrxifgbq5t7k	lā̃ga	hole, burrow	initial-apical-or-cluster	**aḷVppV	krishnamurti-pfeiffer	dedr	
d310	f_hri3ob2thljgm	aṟa-cēyi	id	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr	
d310	f_4ww3nqabku62o	aṟa-kālu	sole of the foot	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr	
d313	f_dpqlnyhkegp6a	aṟavamu	Tamil language	uncontracted-comparison-candidate	aruvā	dedr-reflex	dedr	
d313	f_3q26mrpxhoy2k	aṟavalu	Tamilians. DED 264	uncontracted-comparison-candidate	aruvā	dedr-reflex	dedr	
d314	f_lkvhi27n32ggq	eṟuka	knowledge, understanding	uncontracted-comparison-candidate	*aṯ-V-	krishnamurti-pfeiffer	dedr	
d314	f_bnaxfylgq56du	eṟukuva	knowledge, understanding	uncontracted-comparison-candidate	*aṯ-V-	krishnamurti-pfeiffer	dedr	
d314	f_fgyufawpfdf66	eṟuku	gypsy, fortune-teller	uncontracted-comparison-candidate	*aṯ-V-	krishnamurti-pfeiffer	dedr	
d315	f_kxuymaimdddhu	aṟu	to be destroyed, decrease	uncontracted-comparison-candidate	*aru-	krishnamurti-pfeiffer	dedr	
d315	f_6gnqqgrwv26vo	aṟa	defect, incompleteness	uncontracted-comparison-candidate	*aru-	krishnamurti-pfeiffer	dedr;burrow-emeneau1972den1[p. 400, entry 266]	
d315	f_p74esoepvym4i	aṟagoṟa	defect, deficiency	uncontracted-comparison-candidate	*aru-	krishnamurti-pfeiffer	dedr;burrow-emeneau1972den1[p. 400, entry 266]	
d315	f_fsjwlrfbiqn2c	ṟakku	to scratch; scratching	initial-apical-or-cluster	*aru-	krishnamurti-pfeiffer	dedr	
d315	f_uf342pwxoe4fw	rakku	to scratch; scratching	initial-apical-or-cluster	*aru-	krishnamurti-pfeiffer	dedr;K-Telugu;K-also-Telugu	noun
d316	f_nvxussc36a2wi	aṟugu	to digest or undergo digestion, wear away, waste away, decrease	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr	
d316	f_t5zbu6kd4ehgg	aṟupu-konu	to digest	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr;burrow-emeneau1972den1[p. 400, entry 267]	verb
d316	f_bonpzuaaxwdms	aṟakamu	indigestion. DED(S, N) 267	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr	
d316	f_g5xpluqci7rq4	aṟukuva	indigestion. DED(S, N) 267	uncontracted-comparison-candidate	*ar_-	merriam-pdr	dedr	
d317	f_u5oj2s4pjduja	aṟupu	to keep, preserve, secure. DEDS(N) 43	uncontracted-comparison-candidate	aṟu	dedr-reflex	dedr	
d318	f_wrbb2nyiczj76	aṟa	rag	uncontracted-comparison-candidate	aṟuvai	dedr-reflex	dedr	
d319	f_chciddvnftg4s	aṟacu	to cry or cry out, shout, clamour, shriek, bark, bray, crow, bellow	uncontracted-comparison-candidate	*ar_-a-	merriam-pdr	dedr	
d319	f_xzhmynveclcu2	aṟapu	a cry, shriek, yell, shout, clamour	uncontracted-comparison-candidate	*ar_-a-	merriam-pdr	dedr	
d319	f_2isaz6z4unlea	ṟaŋke	roar, cry	initial-apical-or-cluster	*ar_-a-	merriam-pdr	dedr	
d319	f_d52ftrvndmrew	ṟantu	noise	initial-apical-or-cluster	*ar_-a-	merriam-pdr	dedr	
d319	f_2ttu4tbf2ucwy	rajju	useless talk; (B) to be talkative, prattle; boast	initial-apical-or-cluster	*ar_-a-	merriam-pdr	dedr	verb noun
d321	f_ek6ihenhscv7g	ṟāyi	(stemṟā-, rā-) stone, rock	initial-apical-or-cluster	aṟai	dedr-reflex	dedr	
d321	f_37vuatl2jy4l6	rāyi	(stemṟā-, rā-) stone, rock	initial-apical-or-cluster	aṟai	dedr-reflex	dedr	
d321	f_cbgze364tf5ow	ṟappa	a small stone. DED(N) 271; a small stone	initial-apical-or-cluster	aṟai	dedr-reflex	dedr;burrow-emeneau1972den1[p. 400, entry 271]	
d322	f_l6oz22fomebg2	aṟa	room, chamber, partition or division	uncontracted-comparison-candidate	aṟai	dedr-reflex	dedr	
d377	f_ppm6nmec7gpbe	arayu	to think, consider, search, examine, inquire into, know, see, observe	uncontracted-comparison-candidate	ārāy	dedr-reflex	dedr	
d377	f_z75lng3jilydq	arayika	thinking, considering, knowing, understanding	uncontracted-comparison-candidate	ārāy	dedr-reflex	dedr	
d377	f_ojr5o45dd4g5g	rācu	to investigate, inquire	initial-apical-or-cluster	ārāy	dedr-reflex	dedr	
d381	f_twz3rcevvsk4m	ariti	love, affection	uncontracted-comparison-candidate	ārvam	dedr-reflex	dedr	
d381	f_4lxzcnqrdvui4	aruvamu	eagerness, fondness	uncontracted-comparison-candidate	ārvam	dedr-reflex	dedr	
d410	f_r2wthootrkjkc	iṭa	this place, here	uncontracted-comparison-candidate	*iH-	krishnamurti-pfeiffer	dedr	
d410	f_qv3kfxgonbd7m	iṭu	thus; to this place	uncontracted-comparison-candidate	*iH-	krishnamurti-pfeiffer	dedr	
d410	f_x46id2s2ycxyg	iṭulu	thus	uncontracted-comparison-candidate	*iH-	krishnamurti-pfeiffer	dedr	
d430	f_k5m3ae6vk3jrm	ḍindu	to sink in, be absorbed	initial-apical-or-cluster	*iṇi-	merriam-pdr	dedr	
d432	f_v2xwjtlitqr4a	iḍiyu	to split, crack, fall to pieces, crumble, fall in	uncontracted-comparison-candidate	iṭa	dedr-reflex	dedr	
d432	f_5uda6jsb57pwg	iḍupu	breach, crack, hole	uncontracted-comparison-candidate	iṭa	dedr-reflex	dedr	
d434	f_gzzupibkrgkyu	eḍa	place, spot	uncontracted-comparison-candidate	iṭam	dedr-reflex	dedr	
d434	f_abj5idrlhvxtu	eḍamu	place, space, room, opportunity, time, occasion. DED(S, N) 368	uncontracted-comparison-candidate	iṭam	dedr-reflex	dedr	
d435	f_udsrfrz4hnhzc	eḍaru	misfortune	uncontracted-comparison-candidate	iṭar	dedr-reflex	dedr	
d435	f_3axfn37zfnr5e	iḍuma	calamity, misfortune, trouble, hardship, evil, ill	uncontracted-comparison-candidate	iṭar	dedr-reflex	dedr	
d435	f_jsbg2qgcat4da	ḍepparamu	danger, peril	initial-apical-or-cluster	iṭar	dedr-reflex	dedr	
d437	f_mmvjzablirjpa	ḍekku	to hinder, prevent, arrest	initial-apical-or-cluster	*iḍ-	merriam-pdr	dedr;burrow-emeneau1972den1[p. 400, entry 371]	verb
d439	f_k4lwwel2wx6pq	iḍi	different sorts of cakes	uncontracted-comparison-candidate	iṭi	dedr-reflex	dedr	
d439	f_p5onjlsy62yyo	iḍikuḍaka	different sorts of cakes	uncontracted-comparison-candidate	iṭi	dedr-reflex	dedr	
d439	f_a2bnpj2a5d3ry	iḍikuḍumu	different sorts of cakes	uncontracted-comparison-candidate	iṭi	dedr-reflex	dedr	
d442	f_7mpklc7awl3aq	iḍu	to place, put, lay, give, offer	uncontracted-comparison-candidate	*iṭ-u-	krishnamurti-pfeiffer	dedr	
d443	f_ntoe672qyz6ps	ḍī	a butt with the head	initial-apical-or-cluster	**iṭi-	krishnamurti-pfeiffer	dedr	
d443	f_76oq4njxyvr2e	ḍīkonu	to butt, encounter, attack, meet, oppose	initial-apical-or-cluster	**iṭi-	krishnamurti-pfeiffer	dedr	
d446	f_c6wvfdmsmc6ze	eḍayu	to be separated or disunited, remove	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_ibnn7cjzuboue	eḍayika	separation	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_yjnachn5etcwc	eḍapu	to break, separate, disunite	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_m5mlixiehot3u	eḍagillu	to stand aside, get out of the way	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_vcizpdlzrlcdw	eḍagala	further off, at a little distance	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_xhucgd2qxrbce	eḍagalaga	further off, at a little distance	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_l4o45ysy23scm	eḍamuga	at a distance, aloof	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_wqwne2wo6wscu	eḍalu	to be broken, (K.) be separated (as joints)	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_jmhbhgjgi2vxc	eḍalincu	to separate, remove, loosen	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d446	f_cj5adjgs24nu6	eḍalcu	to remove, take off (as clothes)	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr;K-Telugu	
d446	f_e72musabr74sc	eḍalucu	to remove, take off (as clothes)	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr;K-Telugu	
d446	f_fibux3kzl6fim	eḍavu	distant, remote	uncontracted-comparison-candidate	*eḍ-	merriam-pdr	dedr	
d447	f_raskkai6p26cw	ḍayyu	to be tired or fatigued, (K. also) be weakened, emaciated	initial-apical-or-cluster	iṭai	dedr-reflex	dedr	
d448	f_c43xnp3vku2bc	eḍa	space, interval, distance, difference	uncontracted-comparison-candidate	iṭai	dedr-reflex	dedr	
d448	f_awwr4bmgcl3zc	eḍamu	intervening space, distance. DED(S, N) 380	uncontracted-comparison-candidate	iṭai	dedr-reflex	dedr	
d472	f_7mxhybbcyt32g	eravu	a loan, thing borrowed for temporary use	uncontracted-comparison-candidate	*ir-	merriam-pdr	dedr	
d474	f_2htxvumaoczjw	reṇḍu	two things	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_bkhd5wmrnsjt4	reṇḍava	second, another	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_fqoeiv3e7odos	renca	two (in gambling)	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_pd6ynb3gv5lhi	reṇṭa	two ways or courses	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_sp6x4vguvmszc	reṭṭa	double, twofold	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_jzp6l3vyzyn7i	reṭṭi	twice as much	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_4ujr5t55avg66	reṭṭincu	to double	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_vfvgfqslu3kc6	reṭṭimpu	doubling; double	initial-apical-or-cluster	*īr	krishnamurti-pfeiffer	dedr	
d474	f_65qhyabhcuwaw	iru	in some cpds	uncontracted-comparison-candidate	*īr	krishnamurti-pfeiffer	dedr	
d474	f_qgafogajc4lzg	iruvadi	twenty	uncontracted-comparison-candidate	*īr	krishnamurti-pfeiffer	dedr	
d474	f_6c6a36yd4iybo	iruvai	twenty	uncontracted-comparison-candidate	*īr	krishnamurti-pfeiffer	dedr	
d474	f_n2cdyoyequmy6	iruguru	two persons	uncontracted-comparison-candidate	*īr	krishnamurti-pfeiffer	dedr	
d474	f_i3k7naryq6kzm	iruvuru	two persons	uncontracted-comparison-candidate	*īr	krishnamurti-pfeiffer	dedr	
d475	f_4apt5slmaf4ze	rēŋga	(SR.) reŋā	initial-apical-or-cluster	*irak-	krishnamurti-pfeiffer	dedr	
d476	f_fo74326od6fi6	lēṭi	id	initial-apical-or-cluster	*IraL-ai	merriam-pdr	dedr	
d476	f_hoazkkmlc7fz2	lēḍi	id	initial-apical-or-cluster	*IraL-ai	merriam-pdr	dedr	
d477	f_5bmsqzjrwmyqi	rēla-ceṭṭu	purging cassia, <i>	initial-apical-or-cluster	iraḷi	dedr-reflex	dedr	
d480	f_2tykowphgfk6g	iravu	place, abode; firm	uncontracted-comparison-candidate	*ir-	krishnamurti-pfeiffer	dedr	
d480	f_bcpt6uoumxh2y	iravupaḍu	to become established, firm	uncontracted-comparison-candidate	*ir-	krishnamurti-pfeiffer	dedr	
d480	f_oakdhpphktf4g	iruvu	neighbourhood, place, home	uncontracted-comparison-candidate	*ir-	krishnamurti-pfeiffer	dedr	
d480	f_qhrugzwzluq72	irugu	neighbourhood; neighbouring	uncontracted-comparison-candidate	*ir-	krishnamurti-pfeiffer	dedr	
d480	f_4mgn5osldllj4	iravāru	to become firm, fixed, settled	uncontracted-comparison-candidate	*ir-	krishnamurti-pfeiffer	dedr	
d483	f_qi35okjcloqro	iruguḍu	a certain tree	uncontracted-comparison-candidate	īṭṭi	dedr-reflex	dedr	
d483	f_4f77msb5syfdg	iruvuḍu	a certain tree	uncontracted-comparison-candidate	īṭṭi	dedr-reflex	dedr	
d484	f_egaijmfbmzpma	irusu	axle, axle-tree	uncontracted-comparison-candidate	*irs-u	merriam-pdr	dedr	
d489	f_3drgs7echl77u	ṟampu	(probably 'expressive'ṟ), rampunoise, uproar, disturbance, squabble, wrangle, scandal	initial-apical-or-cluster	*ramp-	merriam-pdr	dedr	
d489	f_egh7fg2evdo6u	ṟampilu	to make an uproar	initial-apical-or-cluster	*ramp-	merriam-pdr	dedr	
d489	f_4b6avkqoilwle	ṟampillu	to make an uproar	initial-apical-or-cluster	*ramp-	merriam-pdr	dedr	
d489	f_wngp4n7ascy2q	rampilu	to make an uproar	initial-apical-or-cluster	*ramp-	merriam-pdr	dedr	
d490	f_lzfmtmyxydwz4	era	food	uncontracted-comparison-candidate	*ir-	merriam-pdr	dedr	
d502	f_tdj2gm3oxspxu	ḍigu	to alight, descend, decrease	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_mpyejvd67v4ti	ḍiggu	to descend	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_vitdu2njl5ixm	ḍigiya	a well with steps descending into it	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_bzr3r77ctybw2	ḍiggiya	a well with steps descending into it	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_26lwvxu43ig4k	ḍiŋku	to die	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_md6u4xreivsrc	ḍincu	to lower, let down, put down, decrease, unload, disembark, distil	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_dgfr7xfpeadze	ḍimpu	to lower, let down, put down, decrease, unload, disembark, distil	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	
d502	f_zr3kmbroc4kgg	ḍindu	to sink, fall, droop, submit, die; defeat, fall, subjection	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr	noun
d502	f_2ukis5rshr2pq	ḍiŋki	a fall in wrestling	initial-apical-or-cluster	*iẓi-	merriam-pdr	dedr;B-Telugu	
d508	f_mkqgs7per3mpi	ḍē̃ku	to creep or slide along the ground on the posteriors. DED(S) 431	initial-apical-or-cluster	iṛ̆ayuka	dedr-reflex	dedr;K-Telugu;K-also-Telugu	
d513	f_iidp2lwtlxkrw	lē̃ta	young, tender, light, delicate, soft	initial-apical-or-cluster	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_vfhmtesu22rzc	lē̃	young, tender, light, delicate, soft	initial-apical-or-cluster	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_tthkyznga3ouu	lē̃ka	servant	initial-apical-or-cluster	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_h55dqkqddalhw	lē̃ga	a sucking or young calf	initial-apical-or-cluster	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_xanpmdfasmauw	lēma	a woman; tender	initial-apical-or-cluster	*eḷ-V-	krishnamurti-pfeiffer	dedr;burrow-emeneau1972den1[p. 400, entry 436]	
d513	f_ejrg7mghib4h6	ela	young, tender, delicate, slight, gentle	uncontracted-comparison-candidate	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_ad74cwzcembck	ela-nāga	damsel (cf. 3634 Ta.nāku); eḍatender, young	uncontracted-comparison-candidate	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d513	f_yukt2ixlwlxqy	eḍanīru	tender coconut water, a tender coconut	uncontracted-comparison-candidate	*eḷ-V-	krishnamurti-pfeiffer	dedr	
d516	f_x56ndqpatzxga	rēvu	landing place, port, harbour, ford	initial-apical-or-cluster	*yĀn-ay	merriam-pdr	dedr	
d517	f_egseskzv55o6u	reyya	prawn, shrimp	initial-apical-or-cluster	*[i]̀r_ej-	merriam-pdr	dedr	
d517	f_t4jkutlbao6tm	royya	prawn, shrimp	initial-apical-or-cluster	*[i]̀r_ej-	merriam-pdr	dedr	
d520	f_alq2jr3tzgyny	iriyu	to be broken, smashed	uncontracted-comparison-candidate	**iṯV-	krishnamurti-pfeiffer	dedr;B-Telugu	
d524	f_bwwlsnbq6lnci	iṟuku	to be squeezed, go or get into an insufficient space, be stuck in; squeeze or thrust into a narrow place; a narrow place, a lane; narrow, incommodious	uncontracted-comparison-candidate	*id_-	merriam-pdr	dedr	noun
d524	f_d4afpd47y6ut4	iṟumu	a covert, hiding place	uncontracted-comparison-candidate	*id_-	merriam-pdr	dedr	
d524	f_6fmhwsrps47ig	iṟiyu	to be squeezed, crushed, jammed	uncontracted-comparison-candidate	*id_-	merriam-pdr	dedr	
