mode,cohort,held_out,concept,target,dardic_family_id,plains_family_id,category,families
entry,Score ≥0.4,False,FORGET,Either language,1265,12021,Other resolved families only,12023;9538
entry,Score ≥0.4,False,MOSQUITO,Sindhi,9085,9757,"Plains family, not Dardic family",9757;9917
entry,Score ≥0.4,False,MOSQUITO,Lahnda,9085,9757,"Plains family, not Dardic family",9757
entry,Score ≥0.4,False,MOSQUITO,Either language,9085,9757,"Plains family, not Dardic family",9757;9917
entry,Score ≥0.4,False,ROUND,Sindhi,8171,4321,No attestation,
entry,Score ≥0.4,False,ROUND,Lahnda,8171,4321,"Plains family, not Dardic family",4321
entry,Score ≥0.4,False,ROUND,Either language,8171,4321,"Plains family, not Dardic family",4321
entry,Score ≥0.4,False,BED,Sindhi,12323,12609,"Plains family, not Dardic family",12609;13970;7964;8859
entry,Score ≥0.4,False,BED,Lahnda,12323,12609,Other resolved families only,9229;9715
entry,Score ≥0.4,False,BED,Either language,12323,12609,"Plains family, not Dardic family",12609;13970;7964;8859;9229;9715
entry,Score ≥0.4,False,DEAF,Sindhi,9268,9130,"Dardic family, not Plains family",9268
entry,Score ≥0.4,False,DEAF,Lahnda,9268,9130,No attestation,
entry,Score ≥0.4,False,DEAF,Either language,9268,9130,"Dardic family, not Plains family",9268
entry,Score ≥0.4,False,LEFT,Sindhi,3832,11533,Other resolved families only,5539
entry,Score ≥0.4,False,LEFT,Lahnda,3832,11533,No attestation,
entry,Score ≥0.4,False,LEFT,Either language,3832,11533,Other resolved families only,5539
entry,Score ≥0.4,False,COW,Sindhi,f_wb26lvatz7tcg,4147,"Plains family, not Dardic family",4147;4952
entry,Score ≥0.4,False,COW,Lahnda,f_wb26lvatz7tcg,4147,"Plains family, not Dardic family",4147;5524
entry,Score ≥0.4,False,COW,Either language,f_wb26lvatz7tcg,4147,"Plains family, not Dardic family",4147;4952;5524
entry,Score ≥0.4,False,BACK,Sindhi,5582,8370,"Plains family, not Dardic family",2670;434;8370
entry,Score ≥0.4,False,BACK,Lahnda,5582,8370,"Plains family, not Dardic family",6019-2;8370;8371
entry,Score ≥0.4,False,BACK,Either language,5582,8370,"Plains family, not Dardic family",2670;434;6019-2;8370;8371
entry,Score ≥0.4,False,WALL (OF HOUSE),Sindhi,3251,9494,"Plains family, not Dardic family",7874;9494
entry,Score ≥0.4,False,WALL (OF HOUSE),Lahnda,3251,9494,Other resolved families only,2680;2720
entry,Score ≥0.4,False,WALL (OF HOUSE),Either language,3251,9494,"Plains family, not Dardic family",2680;2720;7874;9494
entry,Score ≥0.4,False,PALM TREE,Sindhi,5731,14029,"Dardic family, not Plains family",5731
entry,Score ≥0.4,False,PALM TREE,Lahnda,5731,14029,"Dardic family, not Plains family",5731
entry,Score ≥0.4,False,PALM TREE,Either language,5731,14029,"Dardic family, not Plains family",5731
entry,Score ≥0.4,False,BUTTON,Sindhi,5458,12045,"Plains family, not Dardic family",12045
entry,Score ≥0.4,False,BUTTON,Lahnda,5458,12045,"Plains family, not Dardic family",12045
entry,Score ≥0.4,False,BUTTON,Either language,5458,12045,"Plains family, not Dardic family",12045
entry,Score ≥0.4,False,FALSE,Sindhi,5001,5407,No attestation,
entry,Score ≥0.4,False,FALSE,Lahnda,5001,5407,Other resolved families only,3395
entry,Score ≥0.4,False,FALSE,Either language,5001,5407,Other resolved families only,3395
entry,Score ≥0.4,False,COME,Sindhi,10452,1200,Other resolved families only,227;7768
entry,Score ≥0.4,False,COME,Lahnda,10452,1200,"Plains family, not Dardic family",1200
entry,Score ≥0.4,False,COME,Either language,10452,1200,"Plains family, not Dardic family",1200;227;7768
entry,Score ≥0.4,False,SILVER,Sindhi,10805,4669,"Dardic family, not Plains family",10805
entry,Score ≥0.4,False,SILVER,Lahnda,10805,4669,"Dardic family, not Plains family",10805
entry,Score ≥0.4,False,SILVER,Either language,10805,4669,"Dardic family, not Plains family",10805
entry,Score ≥0.4,False,LEG,Sindhi,3906,5428,"Plains family, not Dardic family",10931;5082;5428
entry,Score ≥0.4,False,LEG,Lahnda,3906,5428,"Plains family, not Dardic family",10931;11051;5082;5428
entry,Score ≥0.4,False,LEG,Either language,3906,5428,"Plains family, not Dardic family",10931;11051;5082;5428
entry,Score ≥0.4,False,CHEEK,Sindhi,2755,4089,"Plains family, not Dardic family",4089
entry,Score ≥0.4,False,CHEEK,Lahnda,2755,4089,"Plains family, not Dardic family",4089
entry,Score ≥0.4,False,CHEEK,Either language,2755,4089,"Plains family, not Dardic family",4089
entry,Score ≥0.4,False,CARPENTER,Sindhi,5621,11375,"Dardic family, not Plains family",11568;13563;5621
entry,Score ≥0.4,False,CARPENTER,Lahnda,5621,11375,"Dardic family, not Plains family",4407;5621
entry,Score ≥0.4,False,CARPENTER,Either language,5621,11375,"Dardic family, not Plains family",11568;13563;4407;5621
entry,Score ≥0.4,False,UNDERSTAND,Sindhi,7848,9279,Both focal families,7848;9276;9279
entry,Score ≥0.4,False,UNDERSTAND,Lahnda,7848,9279,"Plains family, not Dardic family",9279
entry,Score ≥0.4,False,UNDERSTAND,Either language,7848,9279,Both focal families,7848;9276;9279
entry,Score ≥0.4,False,SIEVE,Sindhi,7843,4771,No attestation,
entry,Score ≥0.4,False,SIEVE,Lahnda,7843,4771,"Dardic family, not Plains family",3643;7843
entry,Score ≥0.4,False,SIEVE,Either language,7843,4771,"Dardic family, not Plains family",3643;7843
entry,Score ≥0.4,False,NIPPLE,Sindhi,4855,13666,Other resolved families only,5560;5860
entry,Score ≥0.4,False,NIPPLE,Lahnda,4855,13666,"Plains family, not Dardic family",13666
entry,Score ≥0.4,False,NIPPLE,Either language,4855,13666,"Plains family, not Dardic family",13666;5560;5860
entry,Score ≥0.4,False,WINDOW,Sindhi,6651,3770,No attestation,
entry,Score ≥0.4,False,WINDOW,Lahnda,6651,3770,No attestation,
entry,Score ≥0.4,False,WINDOW,Either language,6651,3770,No attestation,
entry,Score ≥0.4,False,WALNUT,Sindhi,12079,48,"Plains family, not Dardic family",48
entry,Score ≥0.4,False,WALNUT,Lahnda,12079,48,No attestation,
entry,Score ≥0.4,False,WALNUT,Either language,12079,48,"Plains family, not Dardic family",48
entry,Score ≥0.4,False,SELL,Sindhi,3594,12100,No attestation,
entry,Score ≥0.4,False,SELL,Lahnda,3594,12100,"Plains family, not Dardic family",12100
entry,Score ≥0.4,False,SELL,Either language,3594,12100,"Plains family, not Dardic family",12100
entry,Score ≥0.4,False,WEIGH,Sindhi,5979,10525,Both focal families,10525;5979
entry,Score ≥0.4,False,WEIGH,Lahnda,5979,10525,"Dardic family, not Plains family",5979
entry,Score ≥0.4,False,WEIGH,Either language,5979,10525,Both focal families,10525;5979
entry,Score ≥0.4,False,ROOF,Sindhi,12326,4971,"Plains family, not Dardic family",4971;5018
entry,Score ≥0.4,False,ROOF,Lahnda,12326,4971,"Plains family, not Dardic family",4971
entry,Score ≥0.4,False,ROOF,Either language,12326,4971,"Plains family, not Dardic family",4971;5018
entry,Score ≥0.4,False,FIG,Sindhi,2749,174,No attestation,
entry,Score ≥0.4,False,FIG,Lahnda,2749,174,"Plains family, not Dardic family",174
entry,Score ≥0.4,False,FIG,Either language,2749,174,"Plains family, not Dardic family",174
entry,Score ≥0.4,False,HEAD,Sindhi,12497,9926,"Plains family, not Dardic family",10247;12452;9926
entry,Score ≥0.4,False,HEAD,Lahnda,12497,9926,Other resolved families only,12452
entry,Score ≥0.4,False,HEAD,Either language,12497,9926,"Plains family, not Dardic family",10247;12452;9926
entry,Score ≥0.4,False,WHAT,Sindhi,3164,3196,Other resolved families only,3197
entry,Score ≥0.4,False,WHAT,Lahnda,3164,3196,No included etymology,
entry,Score ≥0.4,False,WHAT,Either language,3164,3196,Other resolved families only,3197
entry,Score ≥0.4,False,MOTHER,Sindhi,1351,10016,"Plains family, not Dardic family",10016;574;574-2;997
entry,Score ≥0.4,False,MOTHER,Lahnda,1351,10016,"Plains family, not Dardic family",10016;574
entry,Score ≥0.4,False,MOTHER,Either language,1351,10016,"Plains family, not Dardic family",10016;574;574-2;997
entry,Score ≥0.4,False,ARROW,Sindhi,3023,9203,Both focal families,3023;9203
entry,Score ≥0.4,False,ARROW,Lahnda,3023,9203,"Plains family, not Dardic family",9203
entry,Score ≥0.4,False,ARROW,Either language,3023,9203,Both focal families,3023;9203
entry,Score ≥0.4,False,FILL,Sindhi,8335,9397,"Plains family, not Dardic family",9397
entry,Score ≥0.4,False,FILL,Lahnda,8335,9397,"Plains family, not Dardic family",9397
entry,Score ≥0.4,False,FILL,Either language,8335,9397,"Plains family, not Dardic family",9397
entry,Score ≥0.4,False,THAT,Sindhi,12815,972,"Dardic family, not Plains family",12815
entry,Score ≥0.4,False,THAT,Lahnda,12815,972,No attestation,
entry,Score ≥0.4,False,THAT,Either language,12815,972,"Dardic family, not Plains family",12815
entry,Score ≥0.4,False,BEE,Sindhi,9990,9651,"Plains family, not Dardic family",9651;9696
entry,Score ≥0.4,False,BEE,Lahnda,9990,9651,Other resolved families only,4482
entry,Score ≥0.4,False,BEE,Either language,9990,9651,"Plains family, not Dardic family",4482;9651;9696
entry,Score ≥0.4,False,THOSE (PLURAL OF THAT),Sindhi,12815,972,No attestation,
entry,Score ≥0.4,False,THOSE (PLURAL OF THAT),Lahnda,12815,972,No attestation,
entry,Score ≥0.4,False,THOSE (PLURAL OF THAT),Either language,12815,972,No attestation,
entry,Score ≥0.4,False,HE,Sindhi,12815,972,"Dardic family, not Plains family",12815
entry,Score ≥0.4,False,HE,Lahnda,12815,972,No included etymology,
entry,Score ≥0.4,False,HE,Either language,12815,972,"Dardic family, not Plains family",12815
entry,Score ≥0.4,False,COUNT,Sindhi,11108,3993,"Plains family, not Dardic family",3993;4120
entry,Score ≥0.4,False,COUNT,Lahnda,11108,3993,"Plains family, not Dardic family",3993
entry,Score ≥0.4,False,COUNT,Either language,11108,3993,"Plains family, not Dardic family",3993;4120
entry,Score ≥0.4,True,NOSE,Sindhi,7031,6909,Other resolved families only,6084
entry,Score ≥0.4,True,NOSE,Lahnda,7031,6909,No included etymology,
entry,Score ≥0.4,True,NOSE,Either language,7031,6909,Other resolved families only,6084
entry,Score ≥0.4,True,PARROT,Sindhi,12245,12503,No attestation,
entry,Score ≥0.4,True,PARROT,Lahnda,12245,12503,No attestation,
entry,Score ≥0.4,True,PARROT,Either language,12245,12503,No attestation,
entry,Score ≥0.4,True,YESTERDAY,Sindhi,6590,3104,"Plains family, not Dardic family",3104
entry,Score ≥0.4,True,YESTERDAY,Lahnda,6590,3104,"Plains family, not Dardic family",3104
entry,Score ≥0.4,True,YESTERDAY,Either language,6590,3104,"Plains family, not Dardic family",3104
entry,Score ≥0.4,True,LIVER,Sindhi,10394,3103,Other resolved families only,10393
entry,Score ≥0.4,True,LIVER,Lahnda,10394,3103,"Plains family, not Dardic family",3103
entry,Score ≥0.4,True,LIVER,Either language,10394,3103,"Plains family, not Dardic family",10393;3103
entry,Score ≥0.4,True,MONKEY,Sindhi,9882,11515,"Plains family, not Dardic family",11515
entry,Score ≥0.4,True,MONKEY,Lahnda,9882,11515,No attestation,
entry,Score ≥0.4,True,MONKEY,Either language,9882,11515,"Plains family, not Dardic family",11515
entry,Score ≥0.4,True,HIGH,Sindhi,1804,1634,No included etymology,
entry,Score ≥0.4,True,HIGH,Lahnda,1804,1634,"Plains family, not Dardic family",1634
entry,Score ≥0.4,True,HIGH,Either language,1804,1634,"Plains family, not Dardic family",1634
entry,Score ≥0.4,True,IRON,Sindhi,4842a,11158,"Plains family, not Dardic family",11158;6121
entry,Score ≥0.4,True,IRON,Lahnda,4842a,11158,"Plains family, not Dardic family",11158
entry,Score ≥0.4,True,IRON,Either language,4842a,11158,"Plains family, not Dardic family",11158;6121
entry,Score ≥0.4,True,BRIDGE,Sindhi,13585,12834,No attestation,
entry,Score ≥0.4,True,BRIDGE,Lahnda,13585,12834,No attestation,
entry,Score ≥0.4,True,BRIDGE,Either language,13585,12834,No attestation,
entry,Score ≥0.4,True,MOUSTACHE,Sindhi,9083,10180,"Plains family, not Dardic family",10180
entry,Score ≥0.4,True,MOUSTACHE,Lahnda,9083,10180,"Plains family, not Dardic family",10180
entry,Score ≥0.4,True,MOUSTACHE,Either language,9083,10180,"Plains family, not Dardic family",10180
entry,Score ≥0.4,True,UNRIPE,Sindhi,1236,2613,Other resolved families only,413
entry,Score ≥0.4,True,UNRIPE,Lahnda,1236,2613,"Plains family, not Dardic family",2613
entry,Score ≥0.4,True,UNRIPE,Either language,1236,2613,"Plains family, not Dardic family",2613;413
entry,Score ≥0.4,True,SAND,Sindhi,13386,11580,No attestation,
entry,Score ≥0.4,True,SAND,Lahnda,13386,11580,Other resolved families only,10816
entry,Score ≥0.4,True,SAND,Either language,13386,11580,Other resolved families only,10816
entry,Score ≥0.4,True,OWN,Sindhi,5766,1135,No attestation,
entry,Score ≥0.4,True,OWN,Lahnda,5766,1135,"Plains family, not Dardic family",1135
entry,Score ≥0.4,True,OWN,Either language,5766,1135,"Plains family, not Dardic family",1135
entry,Score ≥0.4,True,RAW,Sindhi,1236,2613,"Plains family, not Dardic family",2613
entry,Score ≥0.4,True,RAW,Lahnda,1236,2613,No attestation,
entry,Score ≥0.4,True,RAW,Either language,1236,2613,"Plains family, not Dardic family",2613
entry,Score ≥0.4,True,BLACK,Sindhi,3451,3083,"Plains family, not Dardic family",3083
entry,Score ≥0.4,True,BLACK,Lahnda,3451,3083,"Plains family, not Dardic family",11003;3083
entry,Score ≥0.4,True,BLACK,Either language,3451,3083,"Plains family, not Dardic family",11003;3083
entry,Score ≥0.4,True,LONG,Sindhi,6368,10951,"Dardic family, not Plains family",6368
entry,Score ≥0.4,True,LONG,Lahnda,6368,10951,Both focal families,10951;6368
entry,Score ≥0.4,True,LONG,Either language,6368,10951,Both focal families,10951;6368
entry,Score ≥0.4,True,CAT,Sindhi,8298,9237,Both focal families,8298;9237
entry,Score ≥0.4,True,CAT,Lahnda,8298,9237,"Plains family, not Dardic family",9237
entry,Score ≥0.4,True,CAT,Either language,8298,9237,Both focal families,8298;9237
entry,Score ≥0.4,True,FLOWER,Sindhi,8306,9092,"Plains family, not Dardic family",9092;9297
entry,Score ≥0.4,True,FLOWER,Lahnda,8306,9092,"Plains family, not Dardic family",9092;9297
entry,Score ≥0.4,True,FLOWER,Either language,8306,9092,"Plains family, not Dardic family",9092;9297
entry,Score ≥0.4,True,SAW,Sindhi,6518,2795,"Plains family, not Dardic family",2795;4844
entry,Score ≥0.4,True,SAW,Lahnda,6518,2795,"Plains family, not Dardic family",2795
entry,Score ≥0.4,True,SAW,Either language,6518,2795,"Plains family, not Dardic family",2795;4844
entry,Score ≥0.4,True,FROG,Sindhi,9746,12159,Other resolved families only,6198
entry,Score ≥0.4,True,FROG,Lahnda,9746,12159,No attestation,
entry,Score ≥0.4,True,FROG,Either language,9746,12159,Other resolved families only,6198
entry,Score ≥0.4,True,UNCOOKED RICE,Sindhi,5637,4749,No attestation,
entry,Score ≥0.4,True,UNCOOKED RICE,Lahnda,5637,4749,Other resolved families only,6778
entry,Score ≥0.4,True,UNCOOKED RICE,Either language,5637,4749,Other resolved families only,6778
entry,Score ≥0.4,True,WOOL,Sindhi,7638,2424,"Plains family, not Dardic family",2424
entry,Score ≥0.4,True,WOOL,Lahnda,7638,2424,"Plains family, not Dardic family",2424
entry,Score ≥0.4,True,WOOL,Either language,7638,2424,"Plains family, not Dardic family",2424
entry,Score ≥0.4,True,FIRE,Sindhi,125,55,"Plains family, not Dardic family",55;9706
entry,Score ≥0.4,True,FIRE,Lahnda,125,55,Other resolved families only,5767;9480
entry,Score ≥0.4,True,FIRE,Either language,125,55,"Plains family, not Dardic family",55;5767;9480;9706
entry,Score ≥0.4,True,WATER,Sindhi,1921,8082,"Plains family, not Dardic family",5155;8082
entry,Score ≥0.4,True,WATER,Lahnda,1921,8082,"Plains family, not Dardic family",5155;7552;8082
entry,Score ≥0.4,True,WATER,Either language,1921,8082,"Plains family, not Dardic family",5155;7552;8082
entry,Score ≥0.4,True,BE ALIVE,Sindhi,5244,5241,"Plains family, not Dardic family",5241;5247;7397
entry,Score ≥0.4,True,BE ALIVE,Lahnda,5244,5241,Both focal families,5241;5244
entry,Score ≥0.4,True,BE ALIVE,Either language,5244,5241,Both focal families,5241;5244;5247;7397
entry,Score ≥0.4,True,BEAR,Sindhi,2445,9415,No attestation,
entry,Score ≥0.4,True,BEAR,Lahnda,2445,9415,Other resolved families only,13304;5102
entry,Score ≥0.4,True,BEAR,Either language,2445,9415,Other resolved families only,13304;5102
entry,Score ≥0.4,True,TIE,Sindhi,4353,9139,"Plains family, not Dardic family",2965;9139
entry,Score ≥0.4,True,TIE,Lahnda,4353,9139,"Plains family, not Dardic family",12132;9126;9139
entry,Score ≥0.4,True,TIE,Either language,4353,9139,"Plains family, not Dardic family",12132;2965;9126;9139
entry,Score ≥0.4,True,SNAKE,Sindhi,5110,13271,"Plains family, not Dardic family",13271
entry,Score ≥0.4,True,SNAKE,Lahnda,5110,13271,"Plains family, not Dardic family",13271;3193
entry,Score ≥0.4,True,SNAKE,Either language,5110,13271,"Plains family, not Dardic family",13271;3193
entry,Score ≥0.4,True,CLOUD,Sindhi,549,11567,"Plains family, not Dardic family",11567;f_awzexkx3bkegs
entry,Score ≥0.4,True,CLOUD,Lahnda,549,11567,No attestation,
entry,Score ≥0.4,True,CLOUD,Either language,549,11567,"Plains family, not Dardic family",11567;f_awzexkx3bkegs
entry,Score ≥0.4,True,MOUSE,Sindhi,10258,4899,No attestation,
entry,Score ≥0.4,True,MOUSE,Lahnda,10258,4899,"Plains family, not Dardic family",4899
entry,Score ≥0.4,True,MOUSE,Either language,10258,4899,"Plains family, not Dardic family",4899
entry,Score ≥0.4,True,RIGHT,Sindhi,6119,6251,Other resolved families only,13095
entry,Score ≥0.4,True,RIGHT,Lahnda,6119,6251,Other resolved families only,13095
entry,Score ≥0.4,True,RIGHT,Either language,6119,6251,Other resolved families only,13095
entry,Score ≥0.4,True,RICE,Sindhi,5637,4749,No attestation,
entry,Score ≥0.4,True,RICE,Lahnda,5637,4749,"Plains family, not Dardic family",4749;6778
entry,Score ≥0.4,True,RICE,Either language,5637,4749,"Plains family, not Dardic family",4749;6778
