chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-language-evidence,UNRIPE,UNRIPE,wadi1248,plains,26.07,72.13,WK,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,UNRIPE,UNRIPE,west2386,plains,31.1704,72.7097,L,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",2613
dardic-language-evidence,SOUR,SOUR,brok1247,dardic,34.53,76.6,bro,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,dame1241,dardic,35.3,71.68,Dm,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,gawa1247,dardic,35.2,71.54,Gaw,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",12504;8182
dardic-language-evidence,SOUR,SOUR,gowr1239,dardic,35.1243,73.1233,Gowro,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,gran1245,dardic,34.65,70.73,Gng,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,kala1372,dardic,35.64,71.67,Kal,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,kala1373,dardic,35.53,72.57,Bshk,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,kash1277,dardic,34.17,74.33,K,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,khow1242,dardic,36.0,72.0,Kho,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",12504
dardic-language-evidence,SOUR,SOUR,nort2666,dardic,34.66,70.43,Pas,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",12504;4584;4850
dardic-language-evidence,SOUR,SOUR,phal1254,dardic,35.51,71.84,Phal,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",4850;5938
dardic-language-evidence,SOUR,SOUR,savi1242,dardic,35.3,71.56,Sv,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",12504
dardic-language-evidence,SOUR,SOUR,shin1264,dardic,34.65,75.29,Sh,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,shum1235,dardic,34.48,70.57,Shum,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,torw1241,dardic,35.21,72.55,Tor,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[1, 0.0, 0.0, 0.0, 0.0, 0.0]",4850
dardic-language-evidence,SOUR,SOUR,wota1240,dardic,34.7,70.86,Wot,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",8182
dardic-language-evidence,SOUR,SOUR,assa1263,plains,26.7509,94.2037,A,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",5808
dardic-language-evidence,SOUR,SOUR,beng1280,plains,23.471,88.5565,B,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 1, 0.0, 0.0, 0.0]",3777;4850;5617;579
dardic-language-evidence,SOUR,SOUR,bhoj1244,plains,26.46,84.82,Bhoj,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,bish1244,plains,24.5,91.8,Bishnupriya,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,chit1274,plains,27.58,84.41,Chitwan,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",579
dardic-language-evidence,SOUR,SOUR,dang1260,plains,27.88,81.78,Dang,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",579
dardic-language-evidence,SOUR,SOUR,dhat1238,plains,26.42,70.78,thar,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,east2316,plains,26.666667,87.5,Morang,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,guja1252,plains,22.69,71.1,G,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",3777;579
dardic-language-evidence,SOUR,SOUR,hajo1238,plains,25.5143,89.8594,Hajong,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,halb1244,plains,20.31,81.37,hal,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,hind1269,plains,28.7041,77.1025,H,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",4850;579
dardic-language-evidence,SOUR,SOUR,kach1277,plains,23.83,69.0,kcch,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,konk1267,plains,15.2993,74.124,Ko,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",579;579-2
dardic-language-evidence,SOUR,SOUR,mait1250,plains,26.38,86.22,Mth,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,mara1378,plains,18.5204,73.8567,M,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,oriy1255,plains,21.0,85.0,Or,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",5617;579
dardic-language-evidence,SOUR,SOUR,panj1256,plains,30.04,75.67,P,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,rajb1243,plains,26.4877,87.79265,MH,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,rana1246,plains,28.65,80.44,Rana,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,rang1265,plains,26.280348,89.39468,BH,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",3777;5808
dardic-language-evidence,SOUR,SOUR,sind1272,plains,26.0,69.0,S,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 1, 0.0, 0.0]",3777;5617
dardic-language-evidence,SOUR,SOUR,surj1235,plains,26.0982,87.945,KS,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-language-evidence,SOUR,SOUR,vaag1238,plains,12.21,79.53,VB,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 0.0, 1]",
dardic-language-evidence,SOUR,SOUR,wadi1248,plains,26.07,72.13,WK,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 0.0, 0.0, 0.0, 1, 0.0]",2668
dardic-language-evidence,SOUR,SOUR,west2386,plains,31.1704,72.7097,L,"[""Dardic-associated family only"", ""Plains-associated family only"", ""Both focal families"", ""One focal + other families"", ""Other families only"", ""No resolved family""]","[0.0, 1, 0.0, 0.0, 0.0, 0.0]",3777
dardic-family-shares,RAW,RAW,dame1241,dardic,35.3,71.68,Dm,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,gawa1247,dardic,35.2,71.54,Gaw,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",8130
dardic-family-shares,RAW,RAW,indu1241,dardic,35.34,73.02,Mai,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",1236;1533
dardic-family-shares,RAW,RAW,kala1372,dardic,35.64,71.67,Kal,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,kala1373,dardic,35.53,72.57,Bshk,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,kash1277,dardic,34.17,74.33,K,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",1236;2613;9584
dardic-family-shares,RAW,RAW,khow1242,dardic,36.0,72.0,Kho,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,phal1254,dardic,35.51,71.84,Phal,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,savi1242,dardic,35.3,71.56,Sv,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",8130
dardic-family-shares,RAW,RAW,shin1264,dardic,34.65,75.29,Sh,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,shum1235,dardic,34.48,70.57,Shum,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,tira1253,dardic,34.18,69.59,Tir,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1236
dardic-family-shares,RAW,RAW,awad1243,plains,27.59,82.47,Aw,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",2613
dardic-family-shares,RAW,RAW,beng1280,plains,23.471,88.5565,B,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",1236;2613
dardic-family-shares,RAW,RAW,dhat1238,plains,26.42,70.78,thar,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",2613
dardic-family-shares,RAW,RAW,guja1252,plains,22.69,71.1,G,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",1236;2613
dardic-family-shares,RAW,RAW,hind1269,plains,28.7041,77.1025,H,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10807;14114;2613
dardic-family-shares,RAW,RAW,kach1277,plains,23.83,69.0,kcch,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",2613
dardic-family-shares,RAW,RAW,mait1250,plains,26.38,86.22,Mth,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",2613
dardic-family-shares,RAW,RAW,mara1378,plains,18.5204,73.8567,M,"[""āmá"", ""*kacca"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",14114;2613;724
