head_id,family_id,head,family,rule
5467-3,5467,*ṭōŋga-,*ṭugga,explicitly linked numbered CDIAL subhead
5468-2,5468,*ṭōṭṭa-,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
5468-3,5468,*ṭōṇta-,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
5468-4,5468,*ṭuḍḍa,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
5468-5,5468,*ṭuṇḍa-,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
5468-6,5468,*ṭunna,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
5468-7,5468,*tōṭṭa-,*ṭuṇṭa,explicitly linked numbered CDIAL subhead
547-2,547,*abʰiyāśa,abʰyāśa,explicitly linked numbered CDIAL subhead
5474-2,5474,*ḍēra-,ṭēraka,explicitly linked numbered CDIAL subhead
5474-3,5474,*ḍʰēra-,ṭēraka,explicitly linked numbered CDIAL subhead
5476-2,5476,*ṭōkka-,*ṭōkk,explicitly linked numbered CDIAL subhead
5476-3,5476,*ṭōkkarā,*ṭōkk,explicitly linked numbered CDIAL subhead
5477-2,5477,*ṭʰōkka,*ṭōkka,explicitly linked numbered CDIAL subhead
5478-2,5478,ṭōŋga-,*ṭōŋka,explicitly linked numbered CDIAL subhead
5478-3,5478,*ṭʰōŋga,*ṭōŋka,explicitly linked numbered CDIAL subhead
5479-2,5479,*ṭōṇṭa,*ṭōṭṭa,explicitly linked numbered CDIAL subhead
5479-3,5479,ḍuḍḍa-,*ṭōṭṭa,explicitly linked numbered CDIAL subhead
5483-2,5483,*ṭōlla,*ṭōla,explicitly linked numbered CDIAL subhead
5483-3,5483,*tōla,*ṭōla,explicitly linked numbered CDIAL subhead
5489-2,5489,*ṭʰakk,*ṭʰagg,explicitly linked numbered CDIAL subhead
5489-3,5489,*ṭʰaŋg,*ṭʰagg,explicitly linked numbered CDIAL subhead
549-2,549,abʰríya,abʰrá,explicitly linked numbered CDIAL subhead
5493-2,5493,*ṭʰaṭṭʰakara,*ṭʰaṭṭʰakāra,explicitly linked numbered CDIAL subhead
5500-2,5500,*ṭʰēŋga,*ṭʰiŋga,explicitly linked numbered CDIAL subhead
5501-2,5501,*ṭʰēŋga,*ṭʰiŋga,explicitly linked numbered CDIAL subhead
5502-2,5502,*ṭʰēṭṭʰa,*ṭʰiṭṭʰa,explicitly linked numbered CDIAL subhead
5502-3,5502,*ṭʰēṇṭʰa,*ṭʰiṭṭʰa,explicitly linked numbered CDIAL subhead
5502-4,5502,*tʰiṭṭʰa,*ṭʰiṭṭʰa,explicitly linked numbered CDIAL subhead
5502-5,5502,*tʰēṭṭʰa,*ṭʰiṭṭʰa,explicitly linked numbered CDIAL subhead
5502-6,5502,*tʰēṇṭʰa,*ṭʰiṭṭʰa,explicitly linked numbered CDIAL subhead
5505-2,5505,*ṭʰuŋga,*ṭʰugga,explicitly linked numbered CDIAL subhead
5506-2,5506,*ṭʰuṇṭʰa,*ṭʰuṭṭʰa,explicitly linked numbered CDIAL subhead
5506-3,5506,*ṭʰōṭṭʰa,*ṭʰuṭṭʰa,explicitly linked numbered CDIAL subhead
5506-4,5506,*ṭʰōṇṭʰa-,*ṭʰuṭṭʰa,explicitly linked numbered CDIAL subhead
5511-2,5511,*tʰēcc,*ṭʰēcc,explicitly linked numbered CDIAL subhead
5511-3,5511,*ṭʰēss,*ṭʰēcc,explicitly linked numbered CDIAL subhead
5511-4,5511,*ṭʰōss,*ṭʰēcc,explicitly linked numbered CDIAL subhead
5512-2,5512,*ṭʰēll,*ṭʰēḍḍ,explicitly linked numbered CDIAL subhead
5512-3,5512,*ṭēll,*ṭʰēḍḍ,explicitly linked numbered CDIAL subhead
5513-2,5513,*ṭʰōkka,*ṭʰōkk,explicitly linked numbered CDIAL subhead
5513-3,5513,*ṭʰōkkarā,*ṭʰōkk,explicitly linked numbered CDIAL subhead
5514-2,5514,*ṭʰōmba,*ṭʰōbba,explicitly linked numbered CDIAL subhead
5517-2,5517,*ḍaŋk,*ḍakk,explicitly linked numbered CDIAL subhead
5517-3,5517,*ḍaŋkʰ,*ḍakk,explicitly linked numbered CDIAL subhead
5517-4,5517,*daŋk,*ḍakk,explicitly linked numbered CDIAL subhead
5520-2,5520,*ḍaŋga,ḍakka,explicitly linked numbered CDIAL subhead
5521-2,5521,*ḍʰakkāra,*ḍakkāra,explicitly linked numbered CDIAL subhead
5522-2,5522,*ḍak,*ḍag,explicitly linked numbered CDIAL subhead
5522-3,5522,*ḍig,*ḍag,explicitly linked numbered CDIAL subhead
5522-4,5522,*dag,*ḍag,explicitly linked numbered CDIAL subhead
5522-5,5522,*dig,*ḍag,explicitly linked numbered CDIAL subhead
5523-2,5523,*ḍig,*ḍag,explicitly linked numbered CDIAL subhead
5523-3,5523,*dag,*ḍag,explicitly linked numbered CDIAL subhead
5524-10,5524,*ḍʰiŋka,*ḍagga,explicitly linked numbered CDIAL subhead
5524-11,5524,*dʰaŋga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-12,5524,*dʰiŋga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-2,5524,*ḍaŋga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-3,5524,ḍaŋgara,*ḍagga,explicitly linked numbered CDIAL subhead
5524-4,5524,*ḍikka,*ḍagga,explicitly linked numbered CDIAL subhead
5524-5,5524,*ḍiŋga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-6,5524,ḍiŋgara,*ḍagga,explicitly linked numbered CDIAL subhead
5524-7,5524,*ḍēŋga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-8,5524,*ḍʰagga,*ḍagga,explicitly linked numbered CDIAL subhead
5524-9,5524,*ḍʰaŋkʰa,*ḍagga,explicitly linked numbered CDIAL subhead
5524a-2,5524a,*ḍʰagga-,*ḍagga,explicitly linked numbered CDIAL subhead
5525-2,5525,*ḍakka,*ḍaŋka,explicitly linked numbered CDIAL subhead
5526-2,5526,*daŋgara,*ḍaŋgara,explicitly linked numbered CDIAL subhead
5527-10,5527,*daṇṭʰa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-2,5527,*ḍaṇṭa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-3,5527,*ḍāṇṭa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-4,5527,*ḍaṭṭʰa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-5,5527,*ḍāṭṭʰa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-6,5527,*ḍiṇṭa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-7,5527,*ṭāṇṭa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-8,5527,*ṭāṇṭʰa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5527-9,5527,*taṇṭa,*ḍaṇṭʰa,explicitly linked numbered CDIAL subhead
5528-2,5528,*ḍibba,*ḍabba,explicitly linked numbered CDIAL subhead
5528-3,5528,*ḍēbba,*ḍabba,explicitly linked numbered CDIAL subhead
5528-4,5528,*ḍāva,*ḍabba,explicitly linked numbered CDIAL subhead
5528-5,5528,*dabba,*ḍabba,explicitly linked numbered CDIAL subhead
5528-6,5528,*dibba,*ḍabba,explicitly linked numbered CDIAL subhead
5529-2,5529,*dribba,*ḍabba,explicitly linked numbered CDIAL subhead
5529-3,5529,*dʰabba,*ḍabba,explicitly linked numbered CDIAL subhead
5530-2,5530,*dabbara,*ḍabbara,explicitly linked numbered CDIAL subhead
5530-3,5530,*ḍabara,*ḍabbara,explicitly linked numbered CDIAL subhead
5531-2,5531,*ḍambaru,ḍamaru,explicitly linked numbered CDIAL subhead
5536-10,5536,*dilla,*ḍala,explicitly linked numbered CDIAL subhead
5536-11,5536,*ṭēla,*ḍala,explicitly linked numbered CDIAL subhead
5536-2,5536,*ḍalla,*ḍala,explicitly linked numbered CDIAL subhead
5536-3,5536,*ḍilla,*ḍala,explicitly linked numbered CDIAL subhead
5536-4,5536,*ḍēlla,*ḍala,explicitly linked numbered CDIAL subhead
5536-5,5536,*ḍʰalla,*ḍala,explicitly linked numbered CDIAL subhead
5536-6,5536,*ḍʰilla,*ḍala,explicitly linked numbered CDIAL subhead
5536-7,5536,*ḍʰēlla,*ḍala,explicitly linked numbered CDIAL subhead
5536-8,5536,dala,*ḍala,explicitly linked numbered CDIAL subhead
5536-9,5536,*dalla,*ḍala,explicitly linked numbered CDIAL subhead
5537-2,5537,*ḍāla,*ḍalla,explicitly linked numbered CDIAL subhead
5537-3,5537,*dāla,*ḍalla,explicitly linked numbered CDIAL subhead
5538-2,5538,*ḍavalla,*ḍavala,explicitly linked numbered CDIAL subhead
5539-2,5539,*ḍāva,*ḍavva,explicitly linked numbered CDIAL subhead
5539-3,5539,*ḍābba,*ḍavva,explicitly linked numbered CDIAL subhead
5539-4,5539,*ḍivva,*ḍavva,explicitly linked numbered CDIAL subhead
5539-5,5539,*ḍēvva,*ḍavva,explicitly linked numbered CDIAL subhead
5539-6,5539,ḍʰēvva,*ḍavva,explicitly linked numbered CDIAL subhead
5539-7,5539,*dēva,*ḍavva,explicitly linked numbered CDIAL subhead
5539-8,5539,*dēvva,*ḍavva,explicitly linked numbered CDIAL subhead
5541-2,5541,*ḍākka,ḍāka,explicitly linked numbered CDIAL subhead
5542-2,5542,*ḍākkinī,ḍākínī,explicitly linked numbered CDIAL subhead
5542-3,5542,*ḍāŋkinī,ḍākínī,explicitly linked numbered CDIAL subhead
5545-2,5545,*ḍār,*ḍāl,explicitly linked numbered CDIAL subhead
5546-2,5546,*ṭʰāla,ḍāla,explicitly linked numbered CDIAL subhead
5546-3,5546,*ḍāḍʰa,ḍāla,explicitly linked numbered CDIAL subhead
5547-2,5547,*ḍiŋka,*ḍikka,explicitly linked numbered CDIAL subhead
5549-2,5549,*ḍibba,*ḍippa,explicitly linked numbered CDIAL subhead
5551-2,5551,*ḍamba,ḍimba,explicitly linked numbered CDIAL subhead
5553-2,5553,*ḍambʰa,ḍimbʰa,explicitly linked numbered CDIAL subhead
5560-2,5560,*ḍuḍḍa,*ḍuṇṭa,explicitly linked numbered CDIAL subhead
5560-3,5560,*ḍuṇḍa,*ḍuṇṭa,explicitly linked numbered CDIAL subhead
5560-4,5560,*ḍōṭṭa,*ḍuṇṭa,explicitly linked numbered CDIAL subhead
5560-5,5560,*ḍōṇṭa,*ḍuṇṭa,explicitly linked numbered CDIAL subhead
5561-2,5561,*ḍōbb,*ḍubb,explicitly linked numbered CDIAL subhead
5564-2,5564,*dēra,*ḍēra,explicitly linked numbered CDIAL subhead
5566-2,5566,*ḍōkka,*ḍōka,explicitly linked numbered CDIAL subhead
5567-2,5567,*dʰōkka,*ḍōkka,explicitly linked numbered CDIAL subhead
5568-2,5568,*ḍaŋga,*ḍōŋga,explicitly linked numbered CDIAL subhead
5568-3,5568,*ḍiŋga,*ḍōŋga,explicitly linked numbered CDIAL subhead
5568-4,5568,*ḍēŋga,*ḍōŋga,explicitly linked numbered CDIAL subhead
5568-5,5568,*ḍōṇṭa,*ḍōŋga,explicitly linked numbered CDIAL subhead
5573-2,5573,*dōva,*ḍōva,explicitly linked numbered CDIAL subhead
5574-2,5574,*ḍʰaŋk,*ḍʰakk,explicitly linked numbered CDIAL subhead
5579-2,5579,*ḍʰamp,*ḍʰapp,explicitly linked numbered CDIAL subhead
5580-10,5580,ḍʰēmba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-11,5580,*ḍʰubba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-12,5580,*ḍʰōmpa,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-2,5580,*ḍʰaba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-3,5580,*ḍʰabba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-4,5580,*ḍʰippa,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-5,5580,*ḍʰibba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-6,5580,ḍʰēppa,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-7,5580,*ḍʰēmpa,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-8,5580,*ḍʰēba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5580-9,5580,*ḍʰēbba,*ḍʰappa,explicitly linked numbered CDIAL subhead
5581-2,5581,*ḍʰālayati,*ḍʰalati,explicitly linked numbered CDIAL subhead
5583-2,5583,*ḍʰāllā,ḍʰāla,explicitly linked numbered CDIAL subhead
5584-2,5584,*ḍʰēŋk,*ḍʰikk,explicitly linked numbered CDIAL subhead
5585-2,5585,*ḍʰigga,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-3,5585,*ḍʰēkka,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-4,5585,*ḍʰēgga,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-5,5585,*ḍʰēŋka,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-6,5585,*ḍʰēŋga,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-7,5585,*ḍʰuŋga,*ḍʰikka,explicitly linked numbered CDIAL subhead
5585-8,5585,*dʰōŋga,*ḍʰikka,explicitly linked numbered CDIAL subhead
5588-2,5588,*ḍʰiñca,*ḍʰicca,explicitly linked numbered CDIAL subhead
5589-2,5589,*ḍiḍḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-3,5589,*ḍʰiṇḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-4,5589,*ḍʰēḍḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-5,5589,*ḍʰēṇḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-6,5589,*ḍʰēra,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-7,5589,*ḍʰaḍḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5589-8,5589,*dʰaḍḍʰa,*ḍʰiḍḍʰa,explicitly linked numbered CDIAL subhead
5590-2,5590,*ḍʰilla,*ḍʰila,explicitly linked numbered CDIAL subhead
5591-2,5591,*ḍʰēmma,*ḍʰīmma,explicitly linked numbered CDIAL subhead
5591-3,5591,*ḍʰōmma,*ḍʰīmma,explicitly linked numbered CDIAL subhead
5593-2,5593,*ḍʰōlayati,*ḍʰulati,explicitly linked numbered CDIAL subhead
5593-3,5593,*ḍʰulyatē,*ḍʰulati,explicitly linked numbered CDIAL subhead
5594-2,5594,*ḍʰōssa,*ḍʰussa,explicitly linked numbered CDIAL subhead
5595-2,5595,*ḍʰōss,*ḍʰūss,explicitly linked numbered CDIAL subhead
5595-3,5595,*dʰūss,*ḍʰūss,explicitly linked numbered CDIAL subhead
5596-2,5596,*ḍʰēkka,*ḍʰēŋka,explicitly linked numbered CDIAL subhead
5596-3,5596,*ḍʰiŋka,*ḍʰēŋka,explicitly linked numbered CDIAL subhead
5596-4,5596,*ḍʰikka,*ḍʰēŋka,explicitly linked numbered CDIAL subhead
5598-2,5598,*ḍʰēṇḍʰa,*ḍʰēḍḍʰa,explicitly linked numbered CDIAL subhead
5598-3,5598,*ḍʰiṇḍʰa,*ḍʰēḍḍʰa,explicitly linked numbered CDIAL subhead
5598-4,5598,*ḍʰiḍḍʰa,*ḍʰēḍḍʰa,explicitly linked numbered CDIAL subhead
5598-5,5598,*dʰiḍḍʰa,*ḍʰēḍḍʰa,explicitly linked numbered CDIAL subhead
5599-2,5599,*dʰēra,*ḍʰēra,explicitly linked numbered CDIAL subhead
5602-2,5602,*ḍʰēṁsa,*ḍʰēsa,explicitly linked numbered CDIAL subhead
5603-2,5603,*ḍʰōŋka,*ḍʰōkka,explicitly linked numbered CDIAL subhead
5608-2,5608,*ḍʰōlla,ḍʰōla,explicitly linked numbered CDIAL subhead
5611-2,5611,*dʰaukyatē,*ḍʰaukyatē,explicitly linked numbered CDIAL subhead
5633-2,5633,*taḍḍati,*taḍati,explicitly linked numbered CDIAL subhead
5633-3,5633,tāḍayati,*taḍati,explicitly linked numbered CDIAL subhead
5635-2,5635,taḍaga,taḍāga,explicitly linked numbered CDIAL subhead
5641-2,5641,*tattika,*tattaka,explicitly linked numbered CDIAL subhead
565-2,565,amā- vāsíyā,amāvāsyā̀,explicitly linked numbered CDIAL subhead
5652-2,5652,*tanaka,tanikā,explicitly linked numbered CDIAL subhead
5659-2,5659,*tanvati,tanṓti,explicitly linked numbered CDIAL subhead
5670-2,5670,*tapuka,*tapaka,explicitly linked numbered CDIAL subhead
5690-2,5690,*tamira,támāla,explicitly linked numbered CDIAL subhead
5696-2,5696,tari,tará,explicitly linked numbered CDIAL subhead
570-2,570,*amūliya,amūlya,explicitly linked numbered CDIAL subhead
5710-2,5710,tarikā,*tarī,explicitly linked numbered CDIAL subhead
5731-2,5731,*talla,tala,explicitly linked numbered CDIAL subhead
5736-2,5736,*tālayati,*talati,explicitly linked numbered CDIAL subhead
5766-2,5766,*tānuva,tā́nva,explicitly linked numbered CDIAL subhead
5776-2,5776,*tāmbōla,tāmbūlá,explicitly linked numbered CDIAL subhead
5777-2,5777,*tāmbōlika,tāmbūlika,explicitly linked numbered CDIAL subhead
5798-2,5798,tā́rakā,tārā,explicitly linked numbered CDIAL subhead
5798-3,5798,*tārikā,tārā,explicitly linked numbered CDIAL subhead
5798-4,5798,tāraká,tārā,explicitly linked numbered CDIAL subhead
5812-2,5812,*tinna,*tinta,explicitly linked numbered CDIAL subhead
5813-2,5813,tintilīkā,tintiḍī,explicitly linked numbered CDIAL subhead
5813-3,5813,*tittilī,tintiḍī,explicitly linked numbered CDIAL subhead
5813-4,5813,tittirīkā,tintiḍī,explicitly linked numbered CDIAL subhead
5813-5,5813,*tēntulī,tintiḍī,explicitly linked numbered CDIAL subhead
5813-6,5813,*tēntara,tintiḍī,explicitly linked numbered CDIAL subhead
5813-7,5813,*tintiṇī,tintiḍī,explicitly linked numbered CDIAL subhead
5814-2,5814,*tēnduka,tinduka,explicitly linked numbered CDIAL subhead
5819-2,5819,*triyambala,*timbila,explicitly linked numbered CDIAL subhead
5827-2,5827,*tilaka-,tilá,explicitly linked numbered CDIAL subhead
5827-3,5827,*tilla,tilá,explicitly linked numbered CDIAL subhead
5828-2,5828,tílaka,tila,explicitly linked numbered CDIAL subhead
5828-3,5828,*tillaka,tila,explicitly linked numbered CDIAL subhead
5828-4,5828,*ṭillaka,tila,explicitly linked numbered CDIAL subhead
5834-2,5834,*tillikā,*tilikā,explicitly linked numbered CDIAL subhead
5839-2,5839,*trīkṣṇa,tīkṣṇá,explicitly linked numbered CDIAL subhead
5850-2,5850,*tuśya,tuccʰyá,explicitly linked numbered CDIAL subhead
5855-2,5855,*tʰōttʰa,tuttʰá,explicitly linked numbered CDIAL subhead
5855-3,5855,*tūtta,tuttʰá,explicitly linked numbered CDIAL subhead
5855-4,5855,*tōtta-,tuttʰá,explicitly linked numbered CDIAL subhead
5872-2,5872,*timbaru,tumburu,explicitly linked numbered CDIAL subhead
5872-3,5872,*ṭimbaru,tumburu,explicitly linked numbered CDIAL subhead
5872-4,5872,*ṭēmbaru,tumburu,explicitly linked numbered CDIAL subhead
5892-2,5892,*tʰuṣa,túṣa,explicitly linked numbered CDIAL subhead
5892-3,5892,*dʰuṣa,túṣa,explicitly linked numbered CDIAL subhead
5901-2,5901,tūrya,tūra,explicitly linked numbered CDIAL subhead
5901-3,5901,*tūriya,tūra,explicitly linked numbered CDIAL subhead
594-2,594,āra,ará,explicitly linked numbered CDIAL subhead
5949-2,5949,*tīmana,tēmana,explicitly linked numbered CDIAL subhead
595-2,595,áraṁkr̩ta,áraṁkarōti,explicitly linked numbered CDIAL subhead
595-3,595,álaṁkr̩ta,áraṁkarōti,explicitly linked numbered CDIAL subhead
5951-2,5951,*tēmita,*tēmayati,explicitly linked numbered CDIAL subhead
5965-2,5965,*tʰōttʰa-,*tōtta,explicitly linked numbered CDIAL subhead
5965-3,5965,*tʰōntʰa,*tōtta,explicitly linked numbered CDIAL subhead
598-2,598,íriṇa,áraṇa,explicitly linked numbered CDIAL subhead
5990-2,5990,*traḍḍa,*traṭṭa,explicitly linked numbered CDIAL subhead
5994-2,5994,*trāyaḣ,tráyaḣ,explicitly linked numbered CDIAL subhead
5994-3,5994,trī́ṇi,tráyaḣ,explicitly linked numbered CDIAL subhead
5994-4,5994,trīṇā́m,tráyaḣ,explicitly linked numbered CDIAL subhead
6-3x,6,*haṁsa,áṁsa,explicitly linked numbered CDIAL subhead
600-2,600,araṇyaka,áraṇya,explicitly linked numbered CDIAL subhead
600-3,600,iriṇyà,áraṇya,explicitly linked numbered CDIAL subhead
6001-2,6001,*trayēdaśa,tráyōdaśa,explicitly linked numbered CDIAL subhead
6002-2,6002,trayōdaśī,trayōdaśá,explicitly linked numbered CDIAL subhead
6006-2,6006,*tarasati,trásati,explicitly linked numbered CDIAL subhead
6006-3,6006,trásyati,trásati,explicitly linked numbered CDIAL subhead
6006-4,6006,*tarṣati,trásati,explicitly linked numbered CDIAL subhead
6018-2,6018,trisara,*triḣsara,explicitly linked numbered CDIAL subhead
6024-2,6024,*tiḍḍa,*triḍḍa,explicitly linked numbered CDIAL subhead
6027-2,6027,*trē- dʰāra,*tridʰāra,explicitly linked numbered CDIAL subhead
6038-2,6038,*tribʰāgya,*tribʰāgiya,explicitly linked numbered CDIAL subhead
604-2,604,álam,áram,explicitly linked numbered CDIAL subhead
6071-2,6071,*trēḍḍʰa,*trēḍḍa,explicitly linked numbered CDIAL subhead
6091-2,6091,*tʰabb,*tʰapp,explicitly linked numbered CDIAL subhead
6091-3,6091,*tʰipp,*tʰapp,explicitly linked numbered CDIAL subhead
6093-2,6093,*tʰall,*tʰal,explicitly linked numbered CDIAL subhead
6095-2,6095,*tʰāna,*tʰānna,explicitly linked numbered CDIAL subhead
6096-2,6096,*tʰēgga,*tʰigga,explicitly linked numbered CDIAL subhead
6096-3,6096,*tʰiŋga,*tʰigga,explicitly linked numbered CDIAL subhead
6098-2,6098,*tʰuḍḍa,*tʰuḍa,explicitly linked numbered CDIAL subhead
6098-3,6098,*tʰōḍa-,*tʰuḍa,explicitly linked numbered CDIAL subhead
6100-2,6100,*tʰōbba,*tʰubba,explicitly linked numbered CDIAL subhead
6107-2,6107,*ṭʰibba,*tʰēbba,explicitly linked numbered CDIAL subhead
6108-2,6108,*tʰōntʰa-,*tʰōttʰa,explicitly linked numbered CDIAL subhead
6108-3,6108,*tʰantʰa,*tʰōttʰa,explicitly linked numbered CDIAL subhead
6109-2,6109,*tʰōbba,*tʰōba,explicitly linked numbered CDIAL subhead
6117-2,6117,dákṣamāṇa,dákṣatē,explicitly linked numbered CDIAL subhead
