mode,concept,score,band,diagnostic,separation,support_factor,dardic_own,plains_own,crossover,dardic_family,plains_family
head,GRASSHOPPER,0.298485,Middle: 0.2–<0.4,Focal support below five votes,0.497475,0.6,0.7222222222222222,0.2727272727272727,0,*śalakka,pataŋgá
head,SHORT,0.296667,Middle: 0.2–<0.4,Focal support below five votes,0.370833,0.8,0.4444444444444444,0.416025641025641,0.1188034188034188,*kʰuṭṭa,*cʰōṭṭa
head,FIREPLACE,0.295139,Middle: 0.2–<0.4,Focal support below five votes,0.520833,0.5666666666666667,0.35416666666666663,0.75,0.0625,*dʰmātra,cullī
head,GOAT,0.295139,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.295139,1,0.4629629629629629,0.4520833333333333,0.3247685185185185,cʰagalá,bárkara
head,NO,0.29375,Middle: 0.2–<0.4,Focal support below five votes,0.489583,0.6,0.5625,0.5,0.08333333333333333,ná,ā́kṣēti
head,HILL,0.293308,Middle: 0.2–<0.4,Focal support below five votes,0.382576,0.7666666666666666,0.4166666666666667,0.34848484848484845,0,dʰā́rā,*pāhāḍa
head,MALE,0.292411,Middle: 0.2–<0.4,Focal support below five votes,0.584821,0.5,0.8125,0.35714285714285715,0,vīrá,nára
head,GO OUT,0.292393,Middle: 0.2–<0.4,Focal support below five votes,0.398718,0.7333333333333333,0.28205128205128205,0.5923076923076923,0.07692307692307693,*niṣkasati,*niṣkalati
head,DEW,0.286633,Middle: 0.2–<0.4,Focal support below five votes,0.477721,0.6,0.6,0.3792517006802721,0.023809523809523808,prúṣvā,avaśyā
head,WOMAN,0.286618,Middle: 0.2–<0.4,Focal support below five votes,0.318464,0.9,0.2647058823529412,0.38333333333333336,0.01111111111111111,strī́,*lugāī
head,WIDOW,0.285833,Middle: 0.2–<0.4,Focal support below five votes,0.408333,0.7,0.35,0.6666666666666666,0.2,*kāŋkunikā,raṇḍa
head,FINGER,0.283333,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.283333,1,0.36666666666666664,0.8333333333333334,0.6333333333333333,*aŋgūḍi,aŋgúli
head,SUN,0.283333,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.283333,1,0.36666666666666664,0.5,0.3,sū́riya,sū́ra
head,TESTICLES,0.283333,Middle: 0.2–<0.4,Focal support below five votes,0.472222,0.6,0.5,0.6111111111111112,0.16666666666666666,kulaka,āṇḍá
head,ENTER,0.283069,Middle: 0.2–<0.4,Focal support below five votes,0.424603,0.6666666666666666,0.5714285714285714,0.27777777777777773,0,átyēti,*ḍʰukyati
head,FOUR,0.28,Middle: 0.2–<0.4,Focal support below five votes,0.35,0.8,0.2857142857142857,0.95,0.5357142857142857,catúraḣ,catvā́raḣ
head,UDDER,0.28,Middle: 0.2–<0.4,Focal support below five votes,0.35,0.8,0.4,0.3722222222222222,0.07222222222222222,ū́dʰas,stána
head,SKULL,0.278333,Middle: 0.2–<0.4,Focal support below five votes,0.463889,0.6,0.6,0.45555555555555555,0.12777777777777777,*kappāla,*kʰōppa
head,HEART,0.278245,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.278245,1,0.5882352941176471,0.24007936507936506,0.27182539682539686,hŕ̩daya,dil
head,BLOOD,0.272844,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.272844,1,0.5238095238095238,0.5405405405405406,0.5186615186615187,rakta,lṓhita
head,WE,0.265625,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.265625,1,0.375,0.75,0.59375,vayám,asmad
head,FACE,0.265476,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.265476,1,0.4404761904761904,0.14285714285714285,0.05238095238095238,múkʰya,mūrdʰán
head,LIGHT (RADIATION),0.265077,Middle: 0.2–<0.4,Focal support below five votes,0.305858,0.8666666666666666,0.22807017543859648,0.49768009768009774,0.11403508771929824,*prabʰāla,lagʰú
head,NEAR,0.26341,Middle: 0.2–<0.4,Focal support below five votes,0.280556,0.9388888888888889,0.5,0.1564814814814815,0.09537037037037037,nikaṭam,pārśvatás
head,LOW,0.262308,Middle: 0.2–<0.4,Focal support below five votes,0.437179,0.6,0.5,0.3743589743589744,0,*lasta,nīcá
head,STRAIGHT,0.261212,Middle: 0.2–<0.4,Focal support below five votes,0.326515,0.8,0.4,0.253030303030303,0,*sūŋkṣa,śōdʰya
head,CHEEK,0.261111,Middle: 0.2–<0.4,Focal support below five votes,0.652778,0.4,0.3333333333333333,0.9722222222222222,0,kapōlá,galla
head,RESIN,0.259821,Middle: 0.2–<0.4,Focal support below five votes,0.433036,0.6,0.42857142857142855,0.4375,0,kilima,rāla
head,THREAD,0.258102,Middle: 0.2–<0.4,Focal support below five votes,0.30365,0.85,0.30357142857142855,0.3118734335839599,0.008145363408521303,daśā,davara
head,RAT,0.256667,Middle: 0.2–<0.4,Focal support below five votes,0.366667,0.7,0.5,0.38,0.14666666666666667,mūṣa,undura
head,I,0.255556,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.255556,1,0.5,0.7,0.6888888888888889,ahám,ma
head,LEOPARD,0.253472,Middle: 0.2–<0.4,Focal support below five votes,0.506944,0.5,0.2777777777777778,0.736111111111111,0,bʰakṣakāra,citraka
head,GRANDDAUGHTER,0.25,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.5,0.5,0.6428571428571429,0.14285714285714285,pautrī,náptr̩
head,TEAR (OF EYE),0.25,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.25,1,0.7777777777777778,0.25,0.5277777777777778,áśru,rṓda
head,SCORPION,0.249603,Middle: 0.2–<0.4,Focal support below five votes,0.499206,0.5,0.35714285714285715,0.8555555555555555,0.21428571428571427,*ṭōŋka,vŕ̩ścika
head,POST,0.247917,Middle: 0.2–<0.4,Focal support below five votes,0.495833,0.5,0.8666666666666667,0.15625,0.03125,stʰū́ṇā,*kʰuṭṭa
head,PATERNAL AUNT (FATHER'S SISTER),0.247308,Middle: 0.2–<0.4,Focal support below five votes,0.412179,0.6,0.8076923076923077,0.3,0.2833333333333333,*pʰuppʰu,dʰrā́yati
head,RAINBOW,0.246795,Middle: 0.2–<0.4,Focal support below five votes,0.49359,0.5,0.48717948717948717,0.5,0,indradʰanúṣ,dʰánus
head,BODY,0.244097,Middle: 0.2–<0.4,Focal support below five votes,0.366146,0.6666666666666667,0.4166666666666667,0.365625,0.05,jīvantá,dēha
head,SHARP,0.243671,Middle: 0.2–<0.4,Focal support below five votes,0.353147,0.6900000000000001,0.6153846153846154,0.31363636363636366,0.22272727272727275,tīkṣṇá,cōkṣa
head,BURN,0.243586,Middle: 0.2–<0.4,Focal support below five votes,0.281061,0.8666666666666666,0.3939393939393939,0.2636363636363636,0.09545454545454546,dahyátē,jválati
head,CRY,0.242857,Middle: 0.2–<0.4,Focal support below five votes,0.303571,0.8,0.2857142857142857,0.42857142857142855,0.10714285714285714,*riŋk,rōdati
head,OTHER,0.240064,Middle: 0.2–<0.4,Focal support below five votes,0.342949,0.7,0.2692307692307692,0.4305555555555556,0.013888888888888888,*dutīya,anyá
head,BATHE,0.24,Middle: 0.2–<0.4,Focal support below five votes,0.4,0.6,0.5,0.3,0,snāna,snā́ti
head,BURY,0.238636,Middle: 0.2–<0.4,Focal support below five votes,0.397727,0.6,0.5,0.3409090909090909,0.045454545454545456,*dabb,*gaḍḍ
head,GRIND,0.237847,Middle: 0.2–<0.4,Focal support below five votes,0.356771,0.6666666666666666,0.47619047619047616,0.4583333333333333,0.22098214285714285,pēṣayati,piṁṣáti
head,GRINDSTONE,0.2375,Middle: 0.2–<0.4,Focal support below five votes,0.395833,0.6,0.5833333333333334,0.25,0.041666666666666664,*varta,puṭa
head,MATERNAL GRANDFATHER,0.237143,Middle: 0.2–<0.4,Focal support below five votes,0.592857,0.4,0.4,0.7857142857142857,0,māma,*nānna
head,LEAD (GUIDE),0.236458,Middle: 0.2–<0.4,Focal support below five votes,0.472917,0.5,0.5,0.6458333333333333,0.2,náyati,sī́sa
head,GO,0.236023,Middle: 0.2–<0.4,Focal support below five votes,0.37464,0.6300000000000001,0.19687500000000002,0.568030303030303,0.015625,cyávatē,yā́ti
head,BAD,0.235742,Middle: 0.2–<0.4,Focal support below five votes,0.277344,0.85,0.25,0.3046875,0,*latta,xarāb
head,FIELD,0.235407,Middle: 0.2–<0.4,Focal support below five votes,0.392345,0.6,0.23076923076923078,0.803921568627451,0.25,bʰū́mi,kṣḗtra
head,COPPER,0.234286,Middle: 0.2–<0.4,Focal support below five votes,0.390476,0.6,0.3,0.8809523809523809,0.4,rīti,tāmrá
head,ADZE,0.233333,Middle: 0.2–<0.4,Focal support below five votes,0.388889,0.6,0.5,0.7777777777777778,0.5,takṣa,vā́śī
head,MEASURE,0.230889,Middle: 0.2–<0.4,Focal support below five votes,0.408654,0.565,0.6,0.21730769230769229,0,tōláyati,*māpyatē
head,SMOOTH,0.229167,Middle: 0.2–<0.4,Focal support below five votes,0.458333,0.5,0.4166666666666667,0.5454545454545454,0.045454545454545456,piccʰala,cikkáṇa
head,CHEST,0.226377,Middle: 0.2–<0.4,Focal support below five votes,0.565942,0.4,0.4,0.7318840579710144,0,krōḍá,*cʰātti
head,INSIDE,0.222222,Middle: 0.2–<0.4,Focal support below five votes,0.37037,0.6,0.3333333333333333,0.6018518518518517,0.19444444444444445,ántara,*bʰiyantara
head,FEVER,0.222115,Middle: 0.2–<0.4,Focal support below five votes,0.370192,0.6,0.23076923076923078,0.625,0.11538461538461539,prajvāra,jvará
head,PATH OR ROAD,0.221429,Middle: 0.2–<0.4,Focal support below five votes,0.553571,0.4,0.8571428571428571,0.3333333333333333,0.08333333333333333,pántʰā,mārga
head,RIPE,0.221429,Middle: 0.2–<0.4,Focal support below five votes,0.369048,0.6,0.42857142857142855,0.8809523809523809,0.5714285714285714,pacyátē,pakvá
head,TALL,0.219352,Middle: 0.2–<0.4,Focal support below five votes,0.286111,0.7666666666666666,0.6555555555555554,0.3833333333333333,0.4666666666666667,dīrgʰá,lamba
head,SPRINGTIME,0.219318,Middle: 0.2–<0.4,Focal support below five votes,0.36553,0.6,0.45833333333333337,0.2727272727272727,0,vasantá,caitrá
head,GARLIC,0.219048,Middle: 0.2–<0.4,Focal support below five votes,0.547619,0.4,0.3333333333333333,0.9285714285714286,0.16666666666666666,uṣṇa,láśuna
head,FEW,0.218915,Middle: 0.2–<0.4,Focal support below five votes,0.364858,0.6,0.2727272727272727,0.4731182795698925,0.016129032258064516,álpa,stōká
head,HURT (SOMEBODY),0.217593,Middle: 0.2–<0.4,Focal support below five votes,0.435185,0.5,0.5,0.37037037037037035,0,śūlyati,duḣkʰati
head,ALL,0.217277,Middle: 0.2–<0.4,Focal support below five votes,0.250704,0.8666666666666666,0.2708333333333333,0.5743243243243243,0.34375,bʰū́yiṣṭʰa,sárva
head,PATERNAL UNCLE (FATHER'S BROTHER),0.217045,Middle: 0.2–<0.4,Focal support below five votes,0.361742,0.6,0.7272727272727273,0.25,0.2537878787878788,pítriya,*kākka
head,LIE DOWN,0.214643,Middle: 0.2–<0.4,Focal support below five votes,0.357738,0.6,0.3333333333333333,0.40714285714285714,0.025,pátati,lēṭyáti
head,ROAD,0.214144,Middle: 0.2–<0.4,Focal support below five votes,0.443056,0.4833333333333333,0.75,0.20138888888888887,0.06527777777777778,pántʰā,mārga
head,HEEL,0.212374,Middle: 0.2–<0.4,Focal support below five votes,0.353956,0.6,0.2727272727272727,0.4351851851851852,0,kʰuriṇī,*aḍḍi
head,REED,0.212009,Middle: 0.2–<0.4,Focal support below five votes,0.353348,0.6,0.42857142857142855,0.4,0.121875,naḍá,vētrá
head,LIGHTNING,0.210349,Middle: 0.2–<0.4,Focal support below five votes,0.420699,0.5,0.25,0.5913978494623656,0,bʰramara,vidyullatā
head,NAKED,0.210133,Middle: 0.2–<0.4,Focal support below five votes,0.300189,0.7,0.3181818181818182,0.6458333333333333,0.36363636363636365,*niṣṭrāṇa,nagná
head,HUSBAND,0.209647,Middle: 0.2–<0.4,Focal support below five votes,0.232941,0.9,0.28125,0.18463203463203465,0,*bʰāriyāpa,*gʰarapāla
head,PULL,0.209461,Middle: 0.2–<0.4,Focal support below five votes,0.283056,0.74,0.3194444444444445,0.24666666666666667,0,*drakk,tānáyati
head,WORD,0.209407,Middle: 0.2–<0.4,Focal support below five votes,0.405303,0.5166666666666666,0.6666666666666666,0.23484848484848483,0.09090909090909091,vārtta,vacaná
head,WATERFALL,0.208333,Middle: 0.2–<0.4,Focal support below five votes,0.416667,0.5,0.4166666666666667,0.4166666666666667,0,kṣará,jʰara
head,WIFE,0.208234,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.208234,1,0.3125,0.1957142857142857,0.09174603174603176,strī́,*lugāī
head,PUPPY,0.208056,Middle: 0.2–<0.4,Focal support below five votes,0.445833,0.4666666666666666,0.29166666666666663,0.6,0,kurkurá,*pilla
head,SEND,0.207354,Middle: 0.2–<0.4,Focal support below five votes,0.32399,0.64,0.26666666666666666,0.4090909090909091,0.027777777777777776,práhiṇōti,*bʰējj
head,BE,0.207075,Middle: 0.2–<0.4,Focal support below five votes,0.214216,0.9666666666666668,0.34019607843137256,0.32222222222222224,0.23398692810457516,stʰitá,ā́kṣēti
head,DIE,0.206144,Middle: 0.2–<0.4,Focal support below five votes,0.245409,0.8400000000000001,0.2625,0.7380070546737214,0.5096891534391534,mr̩tá,máratē
head,SPIDER,0.204103,Middle: 0.2–<0.4,Focal support below five votes,0.510256,0.4,0.2,0.8205128205128205,0,jālakāra,markaṭa
head,GO DOWN (DESCEND),0.201885,Middle: 0.2–<0.4,Focal support below five votes,0.367063,0.55,0.42857142857142855,0.3055555555555556,0,laŋgʰáyati,úttarati
head,COOK (SOMETHING),0.200651,Middle: 0.2–<0.4,Focal support below five votes,0.288016,0.6966666666666667,0.4107142857142857,0.23222222222222222,0.0669047619047619,pacyátē,randʰáyati
head,TODAY,0.2,Middle: 0.2–<0.4,Focal support below five votes,0.25,0.8,0.2222222222222222,1.0,0.7222222222222222,nūnám,adyá
head,FOX,0.199306,Low: <0.2,Focal support below five votes,0.284722,0.7,0.25,0.3194444444444444,0,*lōpi,kʰiŋkʰira
head,RAIN (PRECIPITATION),0.198947,Low: <0.2,Focal support below five votes,0.284211,0.7,0.23333333333333334,0.37368421052631584,0.03859649122807018,abʰrá,mēgʰá
head,ROPE,0.19879,Low: <0.2,Focal support below five votes,0.248488,0.8,0.2857142857142857,0.2200970200970201,0.008835758835758836,dā́man,raśmí
head,SPLEEN,0.196023,Low: <0.2,Focal support below five votes,0.326705,0.6,0.375,0.5909090909090909,0.3125,*śyāmī,plīhán
head,TREE,0.195734,Low: <0.2,Focal support below five votes,0.264505,0.74,0.21764705882352942,0.31136296415799525,0,stambʰa,*rukṣa
head,FOOT,0.19447,Low: <0.2,Focal support below five votes,0.363333,0.5352380952380953,0.6095238095238095,0.13380952380952382,0.016666666666666666,kʰura,*padara
head,HAIL,0.194318,Low: <0.2,Focal support below five votes,0.323864,0.6,0.5416666666666666,0.2727272727272727,0.16666666666666666,aśáni,karaka
head,THEY,0.193519,Low: <0.2,Focal support below five votes,0.527778,0.3666666666666666,0.3055555555555555,1.0,0.25,tá,asáu
head,MELT,0.192981,Low: <0.2,Focal support below five votes,0.425694,0.4533333333333333,0.6875,0.18888888888888888,0.025,vílīyatē,galati
head,BREAK (DESTROY OR GET DESTROYED),0.192121,Low: <0.2,Focal support below five votes,0.288182,0.6666666666666666,0.23809523809523808,0.3382688492063492,0,*spʰōṭyatē,trōṭáyati
head,MIDDAY,0.192,Low: <0.2,Focal support below five votes,0.64,0.3,0.3,0.98,0,*gʰraṇiṣya,*dva-prahara
head,NECK,0.190909,Low: <0.2,Focal support below five votes,0.318182,0.6,0.5,0.13636363636363635,0,maṇi,*gʰicca
head,DIFFERENT,0.190833,Low: <0.2,Focal support below five votes,0.477083,0.4,0.4,0.5541666666666666,0,ápara,*anyākāra
head,VOMIT,0.190813,Low: <0.2,Focal support below five votes,0.342778,0.5566666666666666,0.5,0.18555555555555556,0,cʰárdati,*cʰr̩ndati
head,FLOCK (OF ANIMALS),0.189495,Low: <0.2,Focal support below five votes,0.406061,0.4666666666666666,0.6,0.2121212121212121,0,rambʰa,*pā́la
head,STOMACH,0.189236,Low: <0.2,Focal support below five votes,0.378472,0.5,0.3125,0.4444444444444444,0,*ḍʰiḍḍʰa,*pēṭṭa
head,STEAL,0.189091,Low: <0.2,Focal support below five votes,0.472727,0.4,0.4,0.5454545454545454,0,*apalīyatē,cōráyati
head,BELOW OR UNDER,0.188761,Low: <0.2,Focal support below five votes,0.333108,0.5666666666666667,0.2833333333333333,0.3828828828828829,0,bundʰa,nīcá
head,SPIT,0.188571,Low: <0.2,Focal support below five votes,0.471429,0.4,0.8,0.2857142857142857,0.14285714285714285,*tʰukk,śū́la
head,LIP,0.187564,Low: <0.2,Focal support below five votes,0.267949,0.7,0.26666666666666666,0.2692307692307692,0,śuṇḍā,*adʰaōṣṭʰa
head,GO UP (ASCEND),0.186667,Low: <0.2,Focal support below five votes,0.466667,0.4,0.4,0.5333333333333333,0,*kʰasati,*caḍʰati
head,SWEAT (SUBSTANCE),0.186466,Low: <0.2,Focal support below five votes,0.310777,0.6,0.42857142857142855,0.19298245614035087,0,tapyatí,prasvinna
head,BROKEN,0.185985,Low: <0.2,Focal support below five votes,0.309975,0.6,0.375,0.24494949494949492,0,*spʰōṭyatē,trúṭyati
head,JOINT,0.184936,Low: <0.2,Focal support below five votes,0.369872,0.5,0.4166666666666667,0.3230769230769231,0,bandʰá,grantʰí
head,LANGUAGE,0.183333,Low: <0.2,Focal support below five votes,0.305556,0.6,0.3333333333333333,0.5,0.2222222222222222,jihvā́,bʰāṣā
head,VEGETABLES,0.182143,Low: <0.2,Focal support below five votes,0.455357,0.4,0.625,0.2857142857142857,0,śāka,bʰarjita
head,FOAM,0.180556,Low: <0.2,Focal support below five votes,0.361111,0.5,1.0,0.20833333333333334,0.4861111111111111,pʰḗna,*gajja
head,SAP,0.18,Low: <0.2,Focal support below five votes,0.45,0.4,0.6,0.4,0.1,kṣīrá,rása
head,TRUE,0.179812,Low: <0.2,Focal support below five votes,0.359623,0.5,0.35714285714285715,0.5763888888888888,0.21428571428571427,sā́dʰana,satyá
head,BROWN,0.179253,Low: <0.2,Focal support below five votes,0.430208,0.41666666666666663,0.6,0.26041666666666663,0,gaurá,*bʰrūra
head,WALK,0.179012,Low: <0.2,Focal support below five votes,0.268519,0.6666666666666666,0.3333333333333333,0.2037037037037037,0,tíllati,*calyati
head,SMELL,0.177778,Low: <0.2,Focal support below five votes,0.355556,0.5,0.6,0.2777777777777778,0.16666666666666666,gandʰá,*gāndʰa
head,POUR,0.1775,Low: <0.2,Focal support below five votes,0.295833,0.6,0.3333333333333333,0.25833333333333336,0,talati,*ḍʰālayati
head,HANDLE,0.175714,Low: <0.2,Focal support below five votes,0.292857,0.6,0.42857142857142855,0.3,0.14285714285714285,daṇḍá,vīṭā
head,EVENING,0.172703,Low: <0.2,Focal support below five votes,0.575676,0.3,0.3,0.8513513513513513,0,támisrā,saṁdʰyā́
head,BOIL,0.172449,Low: <0.2,Focal support below five votes,0.266444,0.6472222222222223,0.37878787878787873,0.1541005291005291,0,*pacyatēaya-,*kʰa-ul
head,PICK,0.171667,Low: <0.2,Focal support below five votes,0.429167,0.4,0.4,0.4583333333333333,0,*utpaṭati,trōṭáyati
head,THREE,0.171528,Low: <0.2,Focal support below five votes,0.21441,0.8,0.2222222222222222,0.984375,0.7777777777777778,*trāyaḣ,tráyaḣ
head,SPEECH,0.171515,Low: <0.2,Focal support below five votes,0.428788,0.4,0.7666666666666666,0.18181818181818182,0.09090909090909091,vārtta,vacaná
head,BRASS,0.171429,Low: <0.2,Focal support below five votes,0.428571,0.4,0.2857142857142857,1.0,0.42857142857142855,rīti,pittala
head,GIRL,0.170995,Low: <0.2,Focal support below five votes,0.284992,0.6,0.23076923076923078,0.3392156862745098,0,*pʰōta,*cʰōkara
head,DO,0.170278,Low: <0.2,Focal support below five votes,0.30049,0.5666666666666667,0.2833333333333333,0.6176470588235294,0.3,stʰāpáyati,karṓti
head,THIRSTY,0.168056,Low: <0.2,Focal support below five votes,0.360119,0.4666666666666666,0.29166666666666663,0.42857142857142855,0,tr̩ṣyā́vant,pipāsitá
head,BECOME,0.167951,Low: <0.2,Focal support below five votes,0.479861,0.35,0.7722222222222221,0.21875,0.03125,bʰávati,stʰīyátē
head,DRY UP,0.1675,Low: <0.2,Focal support below five votes,0.41875,0.4,0.4,0.4375,0,śúṣyati,*śuṣkati
head,MUCH,0.166781,Low: <0.2,Focal support below five votes,0.232718,0.7166666666666666,0.4090909090909091,0.22395833333333331,0.16761363636363635,bahura,bahutva
