Child_ID	Parent_ID	Kind	Rank	Pos	Source	Note
f_3l25qn4ubeizy	12056	reflex	1			
f_3l2vnfbvp5bbe	11616	reflex	1			
f_3l6d5za57jdjy	1008	reflex	1			
f_3l6lzdn7huya4	2613	reflex	1			
f_3laamu5r3ixha	12225	reflex	1			
f_3lbslcthc3vyk	6324	reflex	1			
f_3le4z2i63455c	6983	reflex	1			
f_3lerfvpwuqb3y	3832	reflex	1			
f_3lfh3x52y3pwa	1533	reflex	1			
f_3ljhfnghxermo	12774	reflex	1			
f_3lmdh67flad3k	9085	reflex	1			
f_3lmu5cvv6nwnk	8271	reflex	1			
f_3lnxrfclkktms	8906	reflex	1			
f_3loaxqca72mrm	f_iizwuh3wokzh6	reflex	1			
f_3lqxfnu6opglu	3193	reflex	1			
f_3lv47ssyz5vxw	f_4crnxrdow3nl2	variant	1			
f_3lvws6setlexi	6391	reflex	1			
f_3m3s4vgtbgne6	6152	reflex	1			
f_3m6ww6tzllww4	3208	reflex	1			
f_3mgosge3pctwa	3243	reflex	1			
f_3mhrjnc5zhdoy	1640	reflex	1			
f_3mt2ddfxlo7po	9550	reflex	1			
f_3mvzp3m77hnnu	9286	reflex	1			
f_3n2pqnmawac6u	6744	reflex	1			
f_3n342nuvzbveg	f_zi4cymqerjqac	variant	1			
f_3n7kj74tmxb46	12578	reflex	1			
f_3ndjdgt4f2zre	9134	reflex	1			
f_3nfaw2pascazo	12326	reflex	1			
f_3nkzb3hqnp2u4	9423a	reflex	1			
f_3nlyy3uyglwoe	12326	reflex	1			
f_3nn6hgrb2x4ls	5820	reflex	1			
f_3nnsvcdhpy3iu	135	reflex	1			
f_3npa6s67zdeye	5110	reflex	1			
f_3nupaioimp7gk	4701	reflex	1			
f_3nutzk6fijnma	1295	reflex	1			
f_3nv7qtki6qnpq	12041	reflex	1			
f_3nvcsr6ovs4ne	3500	reflex	1			
f_3nxjorevkaj7m	14029	reflex	1			
f_3o3vlq3wfnjio	12580	reflex	1			
f_3o4qcka4mkxh2	8201	reflex	1			
f_3o64nkscqz23e	6651	reflex	1			
f_3o7ou4ksht2wq	7655	reflex	1			
f_3o7u4ptb3uxvk	7655	reflex	1			
f_3ocfwvtltlgyy	3727	reflex	1			
f_3opiabdnr7ais	f_5ocroepyethbm	variant	1			
f_3orleu26h5sj6	f_wrbm4lkflf2p4	variant	1			
f_3oroa32agmtv4	13992	reflex	1			
f_3ovbiqliu24so	2574	reflex	1			
f_3owmkbr4j66jm	5213	reflex	1			
f_3oy53zfor3skk	2712	reflex	1			
f_3p3hvpuniyydc	9326	reflex	1			
f_3paf6m3qrlask	3167	reflex	1			
f_3pe3mby2srxus	9078	reflex	1			
f_3peesezx6b5l2	10792	reflex	1			
f_3phzkvqxnpl72	13519	reflex	1			
f_3pjt7p3go37mq	6001-2	reflex	1			
f_3pkjmxwz2em6o	9229	reflex	1			
f_3plqoupo5mzhm	6849	reflex	1			
f_3pobdsg6eyyvs	9477	reflex	1			
f_3pq7nfqlg6raw	5895	reflex	1			
f_3psqttrygeolg	3153	reflex	1			
f_3pywdrjgrqru6	242	reflex	1			
f_3q2x3jph6zd7c	11241	reflex	1			
f_3q2xlay63hwnk	13587	reflex	1			
f_3q3dqfy3gg7os	1921	reflex	1			
f_3qasrgt6i75ho	6152	reflex	1			
f_3qbavhhte6r4s	13845	reflex	1			
f_3qdket3olop2o	6141	reflex	1			
f_3qg6wi2xmfs6q	1921	reflex	1			
f_3qjrcwxnfvcks	8265	reflex	1			
f_3qll672ess5i4	10664	reflex	1			
f_3qpfq6ykfsmb2	f_nr2vqyux44k36	variant	1			
f_3qst5462vb2s2	12548	reflex	1			
f_3qwlwyv4yrgcq	1351	reflex	1			
f_3qzu2adyrpm5q	13871	reflex	1			
f_3r35qrhlujdcu	1154	borrowed	1			
f_3r3mjx6jobpye	6717	reflex	1			
f_3rcazl2hwlfmg	9982	reflex	1			
f_3re6jzoablxhk	1533	reflex	1			
f_3rggzw72qm5by	f_iizwuh3wokzh6	reflex	1			
f_3rhtplcst26a6	7700	reflex	1			
f_3riqwbewiirpk	1921	reflex	1			
f_3rkdfmhjd5p2u	9277	reflex	1			
f_3rlvn36ll24qu	726	reflex	1			
f_3rmamb4zzbkuw	958	reflex	1			
f_3rrky4apg7sb4	3187	reflex	1			
f_3s346tbrzja2c	10174	reflex	1			
f_3s3o4dapusuik	4245	reflex	1			
f_3s4elxkvggtds	9193	reflex	1			
f_3saqpiewhrsue	12278	reflex	1			
f_3sbkaab5ucw2e	10978	reflex	1			
f_3sphgkuql6dxi	10792	reflex	1			
f_3stchqxewwcze	14028	reflex	1			
f_3su3ugabvsciw	5889	reflex	1			
f_3subjs23zvnso	6943	reflex	1			
f_3swxufsz2sgig	9349	reflex	1			
f_3tdwtljkhx2ri	977	reflex	1			
f_3tfwltvurildo	3642	reflex	1			
f_3thll5jx43fag	9570	reflex	1			
f_3tmmilg7glrqa	9515	reflex	1			
f_3tmvlikfeyxya	13923	reflex	1			
f_3tp45lgpq2eqw	9875-3	reflex	1			
f_3tspxt5l2mxn2	1907	reflex	1			
f_3ttwdsm76o73o	10016	reflex	1			
f_3ttxizb4vgoda	11906	reflex	1			
f_3tugyyfhqhfxs	9696	reflex	1			
f_3u4nifvpvmg6m	5850-2	reflex	1			
f_3ubyjwmvdk52i	5889	reflex	1			
f_3uhi7fbejdlkc	5075	reflex	1			
f_3ujj3vlii6j2k	10278	reflex	1			
f_3uoc2u2w2dxrm	f_nr53tpjnfb66y	variant	1			
f_3uqxxvnioohue	5110	reflex	1			
f_3urj2h4dwaiok	9570	reflex	1			
f_3uvmrn5s2vvnq	12619	reflex	1			
f_3uyd6wv23msu4	9330	reflex	1			
f_3v3ovvpaqyi72	5145	reflex	1			
f_3v5xitly54ubo	5239	reflex	1			
f_3vbuqs72scnum	1111	reflex	1			
f_3vffr3pfh7kwg	12497	reflex	1			
f_3vili47nncy5g	6658	reflex	1			
f_3vimfmmabvthg	5110	reflex	1			
f_3vj53slewa5bm	12591	reflex	1			
f_3vjihccpe7siw	5679	reflex	1			
f_3vkucbncnbdty	13627	reflex	1			
f_3vnyflybkwc7a	10299	reflex	1			
f_3vq2a2xazlvu6	5075	reflex	1			
f_3vr5gfghnbrq2	3120	reflex	1			
f_3vubniewe3ic4	5589	reflex	1			
f_3vusqpkg67wm6	10539	reflex	1			
f_3vxtlwhd26pna	2245	reflex	1			
f_3w2ecd6czjmce	8400	reflex	1			
f_3w5q4de7ysiza	6640	reflex	1			
f_3wkdz6uyoedlw	1962	reflex	1			
f_3wmiupc6e3ffy	11628	reflex	1			
f_3ws6wicf32btw	4270	reflex	1			
f_3wv4ew74l5vjk	10286	reflex	1			
f_3wv4wjyqtl64w	4287	reflex	1			
f_3wvg2hrrn3mnq	5110	reflex	1			
f_3wvo7rc342rdi	f_sgur3gm7q6qe2	variant	1			
f_3x7d7mct76t4q	137	reflex	1			
f_3xbhhaw4stkum	6651	reflex	1			
f_3xbv4zvz63e3c	4336	reflex	1			
f_3xco3ym73hrrs	2668	reflex	1			
f_3xhy2rtoo2s44	10310	reflex	1			
f_3xjxzpugoahso	4190	reflex	1			
f_3xr5lcqifazi2	6568	reflex	1			
f_3xvah6soa2vw6	9568	reflex	1			
f_3xyvc3zhblsym	11628	reflex	1			
f_3y3c4622y735q	9935	reflex	1			
f_3ydzkwewvzqy6	2462	reflex	1			
f_3yl4v7gwle5u2	2499	reflex	1			
f_3ymt62wx2oqim	12694	reflex	1			
f_3ysmu4p2myhwc	9767	reflex	1			
f_3zafytmvbvhca	1962	reflex	1			
f_3zl2ergbfe47i	6364	reflex	1			
f_3zlpxvxdpqxb4	2485	reflex	1			
f_3zlsttoncjbag	9085	reflex	1			
f_3zrzlehzsxrww	f_fufscuki5xwiq	variant	1			
f_3zsb35pzom5kw	11168	reflex	1			
f_3zwpb3j5zudrc	8201	reflex	1			
f_423nhd2v2gbb6	10104	reflex	1			
f_423w22tllb5ve	6254	reflex	1			
f_423w446llfn56	3243	reflex	1			
f_424shcbvqfm32	6849	reflex	1			
f_426ua44fj3y5u	10323	reflex	1			
f_426vehshe7i5m	4963	reflex	1			
f_42aup4ezy5kb4	12619	reflex	1			
f_42cmnj2aiy53c	7785	reflex	1			
f_42kfvkh47zuju	13992	reflex	1			
f_42ssnuw7bdqmu	10198	reflex	1			
f_42vcwchxijtym	3832	reflex	1			
f_42whcvuejfwyy	9139	reflex	1			
f_42zvzq7scqeju	10187	reflex	1			
f_436lhmitxfztk	9661	reflex	1			
f_43dinmwbklaes	14021	reflex	1			
f_43e6y4emi5fxa	283	reflex	1			
f_43ey7nwtopxqw	13386	reflex	1			
f_43hw2n7hdiilo	f_er5siizjv3i3a	variant	1			
f_43l6n3uftleq6	9828	reflex	1			
f_43qeuml2ucfhc	12062	reflex	1			
f_43sempba7js6k	2757	reflex	1			
f_43twlirdcfoh2	5994	reflex	1			
f_43vsb4wscgn3s	5311	reflex	1			
f_43vu4drruowaq	242	reflex	1			
f_43x2xcmjw3i6g	13682	reflex	1			
f_43xevxzzhvmuk	7965	reflex	1			
f_43zmspunchl6m	12753	reflex	1			
f_44czy4vcgtx7y	8265	reflex	1			
f_44fkl5todtzag	14660	reflex	1			
f_44hxbhrin47xo	2349	reflex	1			
f_44jehpq3adc7q	3193	reflex	1			
f_44kdh2vuxhrwo	6013	reflex	1			
f_44qvnitlxxieu	6906	reflex	1			
f_44rtgzf7utiq2	f_z5wspxyk5upos	variant	1			
f_44xumqzcvgiec	48	reflex	1			
f_44y464mreksrc	6368	reflex	1			
f_454idyzf433zc	4701	reflex	1			
f_45jo7nwfovh7e	5717	reflex	1			
f_45jq2ub6rxlvm	1962	reflex	1			
f_45kdsrh7mfnky	841	reflex	1			
f_45mtabnqe5av6	7733	reflex	1			
f_45oobyppanfrq	5093	reflex	1			
f_45qetwjvmyfd2	6390	reflex	1			
f_45ssr6ddf2x64	9279	reflex	1			
f_45to4qj6adgwq	13519	reflex	1			
f_45unbx3bsdnkg	8417	reflex	1			
f_45uq5aupxygxm	1577	reflex	1			
f_45yxwqo22vx6u	12583	reflex	1			
f_463775mh37h6o	2918	reflex	1			
f_463akpsfdvnak	2689	reflex	1			
f_46d3q2c4ot45o	7747	reflex	1			
f_46haqa33hqx6m	12503	reflex	1			
f_46ogkndamhfps	13574	reflex	1			
f_4724nvaoeyyxm	5391	reflex	1			
f_47aer6kowxgni	2712	reflex	1			
f_47cen4kdeherq	5958	reflex	1			
f_47d4ppeonqauy	8306	reflex	1			
f_47eqllucqncfi	4701	reflex	1			
f_47igkb2mcalbs	10055	reflex	1			
f_47nrrq5ka7hpo	9691	reflex	1			
f_47s4y36dfu6pe	1962	reflex	1			
f_47sqixhn6s2te	f_njmz26cz6xb6c	borrowed	1			
f_47wk3jgari6ny	722	reflex	1			
f_47xkak2yxg4za	12492	reflex	1			
f_47zcc6jyio77e	f_6bqe2a5nlp5ay	variant	1			
f_4a55i6e5pbdca	242	reflex	1			
f_4a7bcu6krzijo	f_smszoejsrf4yq	variant	1			
f_4a7ntzhktig7o	3232	reflex	1			
f_4ah7uyphrtjsi	10174	reflex	1			
f_4all4wtnfs5cm	5204	reflex	1			
f_4anwpzvcbshz6	f_bnqfxnbozzwlu	variant	1			
f_4aqu3ql5knh32	6119	reflex	1			
f_4ashg7kh2k7yi	3895	reflex	1			
f_4asj2yal5zuoi	11616	reflex	1			
f_4auve3ifsc2fs	f_iizwuh3wokzh6	reflex	1			
f_4azqh6ebzsvbc	4147	reflex	1			
f_4b4roxurg4txk	f_4t5d2u3msbrc6	variant	1			
f_4bfhlp6qbvw2s	5983	reflex	1			
f_4bjzw7fytjsmg	14028	reflex	1			
f_4blmotnyc7twg	7785	reflex	1			
f_4brf4zlggw4lm	1388	reflex	1			
f_4bvgozwy6ueaw	13924	reflex	1			
f_4byiijuucmmh6	6391	reflex	1			
f_4c6n2ugvz6isq	f_hbmjjzqlw2ss6	variant	1			
f_4cg5czbovlogw	4147	reflex	1			
f_4cg655ufdgpeg	13736	reflex	1			
f_4chtlpupdcho2	4855	reflex	1			
f_4cjihf7fy32oq	5958	reflex	1			
f_4cn3navr2rxoo	6983	reflex	1			
f_4cp5eobt2b74e	5399	reflex	1			
f_4ctfwqwev3qgy	2349	reflex	1			
f_4cub7xbwoji5y	3865	reflex	1			
f_4d7cen7lzyuum	5060	reflex	1			
f_4dbcbahdy7qpy	4424	reflex	1			
f_4dqoslhxi5vbu	4402	reflex	1			
f_4drc4amoivhyk	12812	reflex	1			
f_4dwkb6kzrde7i	884	reflex	1			
f_4e2y7jcu2bf2c	4336	reflex	1			
f_4ebqlmtcdshy4	10546	reflex	1			
f_4edmvpay42nrc	11513	reflex	1			
f_4eobgpgn3m7ma	1921	reflex	1			
f_4etw4dtbuuuh6	5060	reflex	1			
f_4evkbdmwabof4	11572	reflex	1			
f_4ezmc2g2atw7e	192	reflex	1			
f_4fcuipesyahsg	f_k5v3v3ry2mbdg	variant	1			
f_4fcwqyoes2amu	f_2hpgsqsmujvso	variant	1			
f_4fha5njljwo4y	12278	reflex	1			
f_4fnhkcfv2hxdg	f_2ig5mcwn2zgm2	reflex	1			
f_4foathkrqzasu	5075	reflex	1			
f_4fsmtxfgqt2ii	6254-3	reflex	1			
f_4fzr4jaqpd3uu	5679	reflex	1			
f_4g3wfnosrjxj6	f_jk7ewwrb6ogk6	variant	1			
f_4g4jxj7t4z2xo	11743	reflex	1			
f_4g7gaqapr5kxq	6391	reflex	1			
f_4gcxrchfzi6ks	12707	reflex	1			
f_4gddj4gkwagvy	7067	reflex	1			
f_4gerhip5k3rr6	135	reflex	1			
f_4gfgdwys2f2rc	3865	reflex	1			
f_4gg4iwsxy3alo	8400	reflex	1			
f_4gh4av43km4rc	f_no75pl6faee22	variant	1			
f_4ghj5c5sq5i5e	1161	reflex	1			
f_4gi5mn7hfgwqy	7031	reflex	1			
f_4gmtwpvfwvqna	11385	reflex	1			
f_4gywo55sg6fe4	f_vgj5nvlo6fxmu	variant	1			
f_4h5z6pwtck4gw	10702	reflex	1			
f_4hch5vei54nhs	13841	reflex	1			
f_4hcswj772rfvw	7638	reflex	1			
f_4heroo7alkb3w	9871	reflex	1			
f_4hg43qu6wffve	6368	reflex	1			
f_4hp677kxwpclg	12598	reflex	1			
f_4hrm44vbqls6i	13366	reflex	1			
f_4hslofbwhkpkm	13913	reflex	1			
f_4hywe6jtrrzyu	2598	reflex	1			
f_4i2xrmrc4b6r2	f_5lpi7m74kfwhm	variant	1			
f_4i3tlkye6j76k	13426	reflex	1			
f_4ib522z3ls654	5664	reflex	1			
f_4id7kjfdzmucw	5853	reflex	1			
f_4idbpl6jvvifs	6651	reflex	1			
f_4ihzt2ej5cye6	9090	reflex	1			
f_4ijsi24c3ho34	14096	reflex	1			
f_4ilunyuprl5d4	5731	reflex	1			
f_4iqdcyawepjok	5228	reflex	1			
f_4is2ibguxjqkg	5334	reflex	1			
f_4iuimdqtqmpqa	5228	reflex	1			
f_4iwjvsruczsjc	6391	reflex	1			
f_4j2ms2wmgl2dc	f_amxvj4efbsqto	variant	1			
f_4j3bnjrt4e4iy	4837	reflex	1			
f_4j6lfzul5orno	4564	reflex	1			
f_4jdabtqju7q54	13604	reflex	1			
f_4jfmsvvbhqoic	6547	reflex	1			
f_4jhbdvr5gy67e	6744	reflex	1			
f_4jhhhopousfj4	1388	reflex	1			
f_4jhmpozviush2	8330	reflex	1			
f_4jna4yrsrjx3k	9268	reflex	1			
f_4jql3mazjtc2s	4354	reflex	1			
f_4k5j42fued5fg	14029	reflex	1			
f_4kdfte3u627zw	5766	reflex	1			
f_4kffl32gdk4ck	2645	reflex	1			
f_4kfqvomw62ig2	9085	reflex	1			
f_4kk5i4q324xx4	941	reflex	1			
f_4kosggpl74o2o	3153	reflex	1			
f_4kowtgq7yqrnw	12548	reflex	1			
f_4kpjupvv76764	12774	reflex	1			
f_4kps6qut7k52c	3023	reflex	1			
f_4kxa7yx6helbi	f_er5siizjv3i3a	variant	1			
f_4l45mbe7ipd7o	10223	reflex	1			
f_4l4vyuomqo4io	3915	reflex	1			
f_4l5yoqrwtoka2	3120	reflex	1			
f_4l67xrgcpkxxc	7388	reflex	1			
f_4ldzv2t2b7uy2	7733	reflex	1			
f_4lejexod7v4ig	4963	reflex	1			
f_4liznq3j5elh6	5551	reflex	1			
f_4lkzgcu3w6k3a	6279	reflex	1			
f_4lmx6jg3bhbw6	946	reflex	1			
f_4lr2kjyra22dy	f_tn5f5p5timslw	variant	1			
f_4lsbvmiggbytm	549	reflex	1			
f_4lsnot23t35po	12497	reflex	1			
f_4lytmrsr4yuqy	2668	reflex	1			
f_4m4knvdtslzww	1111	reflex	1			
f_4m62grimarryu	6152	reflex	1			
f_4mbudocyldfui	11616	reflex	1			
f_4mdqch6sjuxri	5889	reflex	1			
f_4mg2igqfxzbdg	7987	reflex	1			
f_4mgg3pva4x5ti	f_qrrwoaet5fies	variant	1			
f_4mhczvisl3v76	9272	reflex	1			
f_4mi4js77hvsaq	3187	reflex	1			
f_4mkspixefnyja	10412	reflex	1			
f_4mmqkgnt23w7c	7733	reflex	1			
f_4mnykaken6ito	6391	reflex	1			
f_4modnfndk5gek	13519	reflex	1			
f_4mp5hq3liw54w	f_4ixyrnpnfhpmi	variant	1			
f_4mvekov523fiu	11503	reflex	1			
f_4n3ojcdeoy5da	5145	reflex	1			
f_4n52zlygddyiw	f_ygccwmwzk64so	borrowed	1			
f_4n6pjr42wetly	12528	reflex	1			
f_4ncbof6gh2fhc	283	reflex	1			
f_4nd5gzl3fcjbo	f_ybux4ssyvy3vi	variant	1			
f_4nj557hdfpzki	13085	reflex	1			
f_4njnd7tzvpprq	13798	reflex	1			
f_4nl3vhtdtstny	3243	reflex	1			
f_4nnu35dktnu7q	6141	reflex	1			
f_4npztz6ytem62	3167	reflex	1			
f_4nw6fzv4z6jww	6481	reflex	1			
f_4o7wrh2ypzy3q	4147	reflex	1			
f_4ocqfnd2slwbo	6141	reflex	1			
f_4oge6p7mlmouw	10519	reflex	1			
f_4ov62i4ezus5i	4850	reflex	1			
f_4oxhbt6eca7sy	12975	reflex	1			
f_4ozldeo6njlou	6685	reflex	1			
f_4ozxkaw36msus	14007	reflex	1			
f_4p7yc5pguumps	4701	reflex	1			
f_4phohronqak5a	10337	reflex	1			
f_4pi23eukpooqc	9990	reflex	1			
f_4pkfqmryhv6gs	2485	reflex	1			
f_4prgzg37eqpig	10198	reflex	1			
f_4q426a4mverh4	14029	reflex	1			
f_4qffyqlvwcaf2	2426	reflex	1			
f_4qfxiblvvwrma	10198	reflex	1			
f_4qikhky2sn7i4	9807	reflex	1			
f_4qp53tea47hww	12759	reflex	1			
f_4qrag2ssbta5o	10174	reflex	1			
f_4qsu5do7z5wh6	5583-2	reflex	1			
f_4r5ymz5eonk72	9740	reflex	1			
f_4r6ddhso3zeww	10452	reflex	1			
f_4rg5zl2mq4ii6	2944	reflex	1			
f_4rhh5ydqcbule	13840	reflex	1			
f_4rjemfsvrj7la	13551	reflex	1			
f_4rnwgr3wtysr6	13913	reflex	1			
f_4rodbjipbybh2	3832	reflex	1			
f_4rw2ydgpurcja	9029-5	reflex	1			
f_4s3divnydkkh2	6984	reflex	1			
f_4scg7pupf2iws	13146	reflex	1			
f_4scgrxsm5achw	6333	reflex	1			
f_4siwgh2bg75dm	9875	reflex	1			
f_4sq7n3gp7dnms	f_ngs5aomfmojuu	variant	1			
f_4stwewcmxtlsc	f_cop5dylnppeym	variant	1			
f_4sxviacdhavc6	5598	reflex	1			
f_4t3hu73yyyxcu	12619	reflex	1			
f_4t3ooro757y3o	2563	reflex	1			
f_4t4lnqvg2son4	8249	reflex	1			
f_4t74lfzkexks2	7785	reflex	1			
f_4tbj5ijarycbm	14152	reflex	1			
f_4tdogd4ddjtwy	10337	reflex	1			
f_4th3io22d4ksq	3167	reflex	1			
f_4tjy3xliomoto	13047	reflex	1			
f_4trhgasft4si4	5768	reflex	1			
f_4ts7dn47kbcb4	6324	reflex	1			
f_4ts7yuwnmfb5u	10174	reflex	1			
f_4tzir6ffmydd6	f_j4neclk7o3xgm	variant	1			
f_4u5fksgwwdyii	1533-2	reflex	1			
f_4udv3soclhwze	9515	reflex	1			
f_4uexzdsgnavzg	3832	reflex	1			
f_4ufe22cooudes	f_6pefiqyrnazwe	variant	1			
f_4uj6fx5ymrfnc	9193	reflex	1			
f_4ujwg5rzndzt2	f_vwv474lrhnpni	variant	1			
f_4ulipxwirqgb2	f_a6lnhdjqs3q4k	variant	1			
f_4unhcq6gxo7i2	1351	reflex	1			
f_4uoqr5qw4etmc	12545-2	reflex	1			
f_4uv7zgbgc3ybw	11225	reflex	1			
f_4uvfpkp5av2tw	1869	reflex	1			
f_4v2hhwh7plac2	6694	reflex	1			
f_4v3rqyeesgvba	10337	reflex	1			
f_4v4pahqlblvpi	5580	reflex	1			
f_4va7mmmtwnckw	13736	reflex	1			
f_4vcd2zo4l2n2c	2245	reflex	1			
f_4vjdvrhob2v4g	f_lbvz3gmtzihgg	variant	1			
f_4vpaj2adculuu	6668	reflex	1			
f_4vqmsolyx4726	10896	reflex	1			
f_4vurxmiikfy5a	10337	reflex	1			
f_4vwhd6bpb5hdi	1577	reflex	1			
f_4vwhya4rgpdje	9661	reflex	1			
f_4vykx6fvtgcb6	6546-2	reflex	1			
f_4w65yi4wg6boa	6481	reflex	1			
f_4wcjyxuwz5lhc	5551	reflex	1			
f_4wgsvdc2thxcu	4855	reflex	1			
f_4whkke7ezyunm	1480	reflex	1			
f_4wj76ozcbxaga	6648	reflex	1			
f_4wjqlzqatm3sg	8335	reflex	1			
f_4wkkywftovabi	5228	reflex	1			
f_4wkw6auz4hnpa	10702	reflex	1			
f_4wnvdz7z27dmi	10264	reflex	1			
f_4wpbsb2rw5ufy	9661	reflex	1			
f_4wq4h6pzbtfww	7031	reflex	1			
f_4wscyldr7pmzm	941	reflex	1			
f_4wsrrfwzvmlma	3084	reflex	1			
f_4wsvzqh2plokw	2588	reflex	1			
f_4wu62wh6tyamu	3179	reflex	1			
f_4wykqljsgddoy	5994	reflex	1			
f_4wzxgyiuuc6rk	11042	reflex	1			
f_4xfzjfcrm4mai	5938	reflex	1			
f_4xg5rd5c5wyra	13661	reflex	1			
f_4xhn7gy2z4tyy	f_lu4tzjrwri76c	variant	1			
f_4xstt6dyg6hrq	841	reflex	1			
f_4xter3ewzj624	9193	reflex	1			
f_4xzxidwalptb2	f_lmwk7knn4svus	reflex	1			
f_4y5k67bugi7ks	10512	reflex	1			
f_4y7x5vzks3igg	13139	reflex	1			
f_4ya6bvhlt5ol2	13776	reflex	1			
f_4ybvlkrirawco	11628	reflex	1			
f_4yc2hmdksk3j4	9691	reflex	1			
f_4ycjw6cdeb7d2	5983	reflex	1			
f_4yes6yexcz3oy	5958	reflex	1			
f_4ykz43yznb74w	13928-2	reflex	1			
f_4ypgxpi23wwuw	14024	reflex	1			
f_4ytbis7xdn47m	13992	reflex	1			
f_4yxe4ontbrmgo	11239	reflex	1			
f_4yzyb7l4lqfkg	10679	reflex	1			
f_4z4nfmc2cjo7a	9661	reflex	1			
f_4z4oezpucqaty	f_gvgeozgrhtvj4	variant	1			
f_4z5gjalk5gdzi	13085-4	reflex	1			
f_4z66xugp5s6x4	f_bxewb43zek2x4	variant	1			
f_4zaioinsnzcwg	13776	reflex	1			
f_4zcfidnuhhype	11874	reflex	1			
f_4zhznfehkus74	f_kp2m6gmiojnfg	variant	1			
f_4zlxxkq6o54m6	f_6xxi6lvgemisc	variant	1			
f_4zmf36q2fshme	f_ke57xpz6wnffu	variant	1			
f_4zq7doqroflym	10452	reflex	1			
f_4zs46rl3mzgmk	4161	reflex	1			
f_4ztuj6gmg7reg	f_nyc3xud7fztig	variant	1			
f_4zv53t5xf7lus	9699	reflex	1			
f_4zw2mp4t6ra2m	6983	reflex	1			
f_4zxi5mtwrqsgw	6685	reflex	1			
f_523ff7cphdx4g	8417	reflex	1			
f_5267qydivy3ve	12619	reflex	1			
f_52mrd7b2opoka	10278	reflex	1			
f_52nqevevu3422	13682	reflex	1			
f_52pv7rrnjxgcg	10198	reflex	1			
f_52rwaxurq7aba	13682	reflex	1			
f_532xvmdztbplw	f_iizwuh3wokzh6	reflex	1			
f_53aabbc34wgz2	9935	reflex	1			
f_53jy343ndv4xu	1533	reflex	1			
f_53lmz6jdssb7s	7843	reflex	1			
f_53mdupxcrgpgm	6481	reflex	1			
f_53okjkadrzyea	5731	reflex	1			
f_53oxno7i2rar6	6613	reflex	1			
f_53qjasbfnc5rq	3153	reflex	1			
f_53rghobfua344	12704	reflex	1			
f_53sbo2eygblm2	13845	reflex	1			
f_542e6dobkuhik	5551	reflex	1			
f_543wbyl4puxia	10873	reflex	1			
f_547mgug5xqgcs	2462-2	reflex	1			
f_54fg4axuxktb6	7067	reflex	1			
f_54oozgq2k7ifm	12233	reflex	1			
f_54pnlvzmy3uay	958	reflex	1			
f_54qlrilqohzvs	3832	reflex	1			
f_54r27jt6qbfri	10560	reflex	1			
f_54zt2asdqx45s	10292	reflex	1			
f_552g77o73seae	10948	reflex	1			
f_553tqpmvxwgxm	10412	reflex	1			
f_554vbw66hossy	13801	reflex	1			
f_557xzdjgp4qvu	11300	reflex	1			
f_55ix4ckrlvg6w	5366	reflex	1			
f_55jw6fw4hfidc	10482	reflex	1			
f_55nsi2s5t7zum	13841	reflex	1			
f_55v3egcmnaybe	13720-2	reflex	1			
f_55ww7ppfj4keu	12487	reflex	1			
f_55xqbmaap7kgi	5228	reflex	1			
f_55y45wqdaxtbw	941	reflex	1			
f_562sgcsszvnxo	10582	reflex	1			
f_5643s7hsy42rg	4586	reflex	1			
f_564gbodohwumk	2328	reflex	1			
f_564q6wqzzap4c	f_ry3n7zva57zx2	variant	1			
f_564vjd5hvel3o	f_7yqg7lmypbyb2	variant	1			
f_56ce4vgqoqs4i	7838	reflex	1			
f_56djva3tfeh4a	242	reflex	1			
f_56gjnpdoblyrk	12774	reflex	1			
f_56jy5quvd7xgg	3251	reflex	1			
f_56lcmyw3gkudo	7266	reflex	1			
f_56nktiqnb7ptc	9268	reflex	1			
f_56oc5miqou54c	10805	reflex	1			
f_56r2ax4jkfa4q	13929	reflex	1			
f_56ub56k474ay6	4850	reflex	1			
f_56vaazzvhgbry	7948	reflex	1			
f_56wlcx443jhd4	9570	reflex	1			
f_56wmqnz2duqjc	12774	reflex	1			
f_56yhxl3ylllrg	958	reflex	1			
f_574fj454vecx4	11168	reflex	1			
f_575j2ujuuzqsy	10104	reflex	1			
f_57662ylgq4r6g	14152	reflex	1			
f_57auidbp2xybi	10181	reflex	1			
f_57ckczux75vv6	12513	reflex	1			
f_57g33cmhhw77c	6141	reflex	1			
f_57h2zl2awneas	4336	reflex	1			
f_57heatc3ynoca	13574	reflex	1			
f_57k6bdr2dhkwm	13254	reflex	1			
f_57qdrf5hebihm	6920	reflex	1			
f_57rfsbzqk5hge	13845	reflex	1			
f_57vola364rvak	7948	reflex	1			
f_5ac7y5qxnwzz6	12005	reflex	1			
f_5ackg5afqehcy	f_otjjoxa3pwray	variant	1			
f_5aonmka7mcqes	8188	reflex	1			
f_5aoyah2qjfyyw	4236-2	reflex	1			
f_5aqphgvqllvgm	10198	reflex	1			
f_5aqsvyvii6iyi	6984	reflex	1			
f_5ar2bu4ign5si	12326	reflex	1			
f_5b5bat6fv5ets	6648	reflex	1			
f_5bdaqwklrcfxm	2245	reflex	1			
f_5bf2lddxx4u34	6119	reflex	1			
f_5bfm3g7imv5r6	4655	reflex	1			
f_5bfuys53yeovm	10840	reflex	1			
f_5bjuopgoda734	3865	reflex	1			
f_5bkqbw742i6oo	11239	reflex	1			
